0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Gantenerumab,,,,,
,F. Hoffmann-La Roche Ltd.,β amyloid,Alzheimer’s disease,HUMAN,Phase I Clinical trials
(R1450),,,,,
Gavilimomab,,,,,Phase II/III Clinical
,Abgenix,CD147,Graft versus host disease,MOUSE,
(ABX-CBL),,,,,trials
Gemtuzumab,,,,,
,,,,,FDA 2000
ozogamicin,,,Relapsed acute myeloid,HUMANIZED-,
,Wyeth (cid:3) Pfizer,CD33,,,Suspended in US on
"(Mylotarg®,",,,leukaemia,Calicheamicin,
,,,,,2010
CMA-676),,,,,
Girentuximab,,Carbonic,,,
"(Rencarex®,","Wilex AG, Ludwig Institute for Cancer Research",anhydrase 9 (CA-,Renal carcinoma,CHIMERIC,Phase III Clinical trials
"cG250, WX-G250)",,"IX, MN, G250)",,,
Girentuximab,,Carbonic,,,
"(Redectane®,",,anhydrase 9,,,
,"Wilex AG, Ludwig Institute for Cancer Research",,"Renal mass, kidney tumors",CHIMERIC,Phase III Clinical trials
"124I_cG250,",,"(CA-IX, MN,",,,
124I_WX-G250),,G250),,,
,,GPNMB,,,
Glembatumumab,,,,,
,,(transmembrane,Cancer cells expresing NMB:,,
vedotin,"Celldex Therapeutics, Inc.",,,HUMAN- Auristatin,Phase II Clinical trials
,,glycoprotein,"melanoma, breast cancer",,
"(CR011, CDX-011)",,,,,
,,NMB),,,
,,,"Rheumatoid arthritis,",,
Golimumab,,,,,FDA 2009
,J&J,TNF(cid:2),psoriatic arthritis and,HUMAN,
(Simponi®),,,,,EMEA 2009
,,,ankylosing spondulitis,,
,,,,CHIMERIC,
Gomiliximab,IDEC Pharmaceuticals Corporation,CD23,Allergic asthma,,withdrawn
,,,,(primate/human),
Ibalizumab,,,,,
,Tanox; TaiMed Biologics,CD4,HIV entry inhibitor,HUMANIZED,Clinical trials
(TMB-355),,,,,
