0,1,2,3,4,5,6,7
,No. of,,,,,,
Variable,,Mean±SD,Min,Max,Missing,Floor,Ceiling
,observations,,,,,,
Urinary symptom,,,,,,,
Visit 1,249,24.9±19.6,0.0,95.2,1 (0.4),22 (8.9),0 (
Visit 2,172,21.0±18.3,0.0,95.2,2 (1.2),23 (13.5),0 (
Visit 3,145,18.2±18.1,0.0,90.5,2 (1.4),28 (19.6),0 (
Malaise,,,,,,,
Visit 1,249,14.1±17.6,0.0,66.7,2 (0.8),121 (49.0),0 (
Visit 2,172,8.7±14.2,0.0,66.7,2 (1.2),110 (64.7),0 (
Visit 3,145,8.3±13.5,0.0,66.7,2 (1.4),93 (65.0),0 (
Intravesical treatment,,,,,,,
Visit 1,249,18.9±25.7,0.0,100.0,11 (4.4),138 (58.0),6 (2.5)
Visit 2,172,14.6±23.5,0.0,100.0,3 (1.7),112 (66.3),4 (2.4)
Visit 3,145,13.3±22.1,0.0,100.0,2 (1.4),98 (68.5),2 (1.4)
Future worries,,,,,,,
Visit 1,249,40.1±25.7,0.0,100.0,2 (0.8),23 (9.3),9 (3.6)
Visit 2,172,31.5±23.3,0.0,100.0,2 (1.2),28 (16.5),4 (2.4)
Visit 3,145,31.2±24.8,0.0,100.0,2 (1.4),29 (20.3),4 (2.8)
Bloating and flatulence,,,,,,,
Visit 1,249,13.6±22.2,0.0,100.0,1 (0.4),160 (64.5),3 (1.2)
Visit 2,172,9.4±17.8,0.0,100.0,2 (1.2),121 (71.2),1 (0.6)
Visit 3,145,9.1±18.2,0.0,100.0,2 (1.4),103 (72),2 (1.4)
Sexual function,,,,,,,
Visit 1,249,23.0±25.7,0.0,100.0,26 (10.4),104 (46.6),2 (0.9)
Visit 2,172,18.9±23.8,0.0,100.0,3 (1.7),86 (50.9),4 (2.4)
Visit 3,145,18.5±23.3,0.0,100.0,7 (4.8),75 (54.3),1 (0.7)
Male sexual problem,,,,,,,
Visit 1,211,37.4±34.9,0.0,100.0,19 (9),53 (27.6),30 (15.6)
Visit 2,145,33.3±34.5,0.0,100.0,3 (2.1),52 (36.6),19 (13.4)
Visit 3,121,36.6±38.4,0.0,100.0,8 (6.6),43 (38.1),23 (20.4)
Sexual intimacy,,,,,,,
Visit 1,249/101a),17.6±25.7,0.0,100.0,126 (50.6)/22 (21.7)a),75 (61.0),4 (3.3)
Visit 2,172/71a),23.5±29.5,0.0,100.0,77 (44.8)/17 (23.9)a),50 (52.6),5 (5.3)
Visit 3,145/69a),22.1±29.6,0.0,100.0,80 (55.2)/15 (25.4)a),37 (56.9),3 (4.6)
Risk of contaminating a partner,,,,,,,
Visit 1,249/101a),18.6±25.4,0.0,100.0,127 (51.0)/22 (21.7)a),71 (58.2),3 (2.5)
Visit 2,172/71a),23.4±31.2,0.0,100.0,78 (45.3)/18 (25.4)a),51 (54.3),8 (8.5)
Visit 3,145/69a),17.4±28.3,0.0,100.0,80 (55.2)/15 (25.4)a),42 (64.6),4 (6.2)
Sexual enjoyment,,,,,,,
Visit 1,249/101a),38.0±29.8,0.0,100.0,127 (51.0)/23 (22.8)a),31 (25.4),10 (8.2)
Visit 2,172/71a),31.2±29.4,0.0,100.0,79 (45.9)/18 (25.4)a),32 (34.4),7 (7.5)
Visit 3,145/69a),33.8±29.2,0.0,100.0,80 (55.2)/15 (25.4)a),20 (30.8),4 (6.2)
Female sexual problem,,,,,,,
Visit 1,38/4a),26.3±28.5,0.0,100.0,19 (50.0)/1 (25.0)a),8 (42.1),1 (5.3)
Visit 2,27/2a),25.0±35.5,0.0,100.0,11 (40.7)/1 (50.0)a),9 (56.3),2 (12.5)
Visit 3,24/5a),16.7±23.6,0.0,66.7,14 (58.3)/2 (40.0)a),6 (60.0),0 (
"SD, standard deviation; Visit 1, baseline; Visit 2, post-treatment 3 months; Visit 3, post-treatment 6 months. a)Response for",,,,,,,
