0,1,2,3,4,5,6
,,,"11,544,225",,,
,,,cohort of Ohio,,,
Influenza,,,population,,,
,,,,,,Malaria
hospitalizations,,,as of 2012,,,
,,,,,,duplicates 8
duplicates 65,,,,,,
,,Endemic,,Nonendemic,,
Influenza,,,,,,
,,,,,,Malaria
hospitalizations,,,Hepatitis A,,,
,,,,,,not A case 15
"not A case 1,269",,,,,,
,,,duplicates,,,
,,,22,,,
,,,,,,Malaria
Influenza,,,,,,
,,,Hepatitis A,,,probable or
hospitalizations,,,,,,
,,,not A case,,,suspect 9
probable or suspect,,,,,,
9,,,716,,,
,,,,,Excluded,
,Excluded,,,,,
,,,Hepatitis A,,,
