0,1,2,3,4,5
"Pharmaceuticals 2013, 6",,,,,233
,,Table 1. Cont.,,,
,,,,Stage of,
Route of,Delivery,,,,
Drug,,Disease,Target,Clinical,
Administration,Agent,,,,
,,,,Trial,
,Naked,Glaucoma and acute,,,
"QPI-1007 
IVT",,,Caspase-2,I,
,siRNA,eye injury,,,
,,,Keratin 6a,,
Intradermal,Naked,,,,
TD101,,Pachyonychia congenita,N171Kmutant,Ib,
injection,siRNA,,,,
,,,mRNA,,
,Naked,Ocular hypertension and,Adrenergic,,
"SYL040012 
Ophthalmic drops",,,,I/II,
,siRNA,glaucoma,receptor beta-2,,
,Naked,,,,
"AGN-745 
IVT",,AMD,VEGF-receptor1,II,
,siRNA,,,,
,,,RTP801,,
,Naked,AMD and,,,
"PF-655 
IVT",,,(pro-angiogenic,II,
,siRNA,diabetic macular edema,,,
,,,factor),,
,Naked,,,,
"Bevasiranib 
IVT",,AMD,VEGF,III,
,siRNA,,,,
,IV: Intravenous injection;  IVT: Intravitreal injection;  RSV: Respiratory  syncytical virus; AMD: Age-related,,,,
