0,1,2,3,4
,,Table 4. Summary data on the aptamers selected against HCV discussed herein.,,
Virus,Name,DNA/RNA,Target,References
,9-n,RNA,Core,[80]
,ZEn,DNA,E2 Glycoprotein,[81]
,"C4, 7, 42, 97, 103 & 104",DNA,Core,[82]
,9-15,DNA,Core,[83]
,anti-HCVE2 aptamers,DNA (5-benzylaminocarbonyl-dUridine(Bz-dU),E2,[84]
,RNA aptamer,RNA,Helicase,[85]
HCV,,,,
,biotinylated RNA oligonucleotide,RNA,NS5B,[86]
,"2-02, 3-07, 0207 and 0702 aptamers",RNA,IRES element,[90–92]
,"P6-n, HH363-n",RNA,IRES element,[93–95]
,,,Minus-IRES,
,"Family I, II, III (AP30)",RNA,,"[96,97]"
,,,domain I,
,P58 and P78 aptamers,RNA,CRE element,"[98,99]"
