0,1,2,3,4,5
Table 4  Antifungal activity of bacterial crude extracts against pathogenic fungi and their zone of inhibition including the,,,,,
,"diameter of disc (5 mm), the sample size was 25 μg/mL per disc (5 μl) in disc diffusion assay",,,,
Bacteria crude extracts,Pathogenic fungi and growth inhibition zone*,,,,
,"M. mycosis
MIC µg/mL",A. flavus,"MIC µg/mL
A. fumigatus","MIC µg/mL
A. niger",MIC µg/mL
Enterobacter hormaechei,"7.06 
 0.846a
100","8.81 
 1.24a
100","7.63 
 1.17a
100","9.92 
 0.93a",100
,±,±,±,±,
Stenotrophomonas maltophilia,"9.12 
 1.06a
100","10.58 
 1.36b
100","10.04 
 0.55a
100","16.74 
 0.31c",12.5
,±,±,±,±,
Bacillus tequilensis,"12.2 
 1.48a
50","7.96 
 0.86a
100","9.54 
 0.70a
100","9.69 
 0.84a",100
,±,±,±,±,
Erwinia sp.,"6.37 
 0.63a
100","6.25 
 0.58a
100","7.86 
 1.08a
100","7.27 
 0.47a",100
,±,±,±,±,
Pantoea dispersa,"9.05 
 0.931a
100","6.46 
 0.84a
100","7.8 
 1.13a
100","11.08 
 0.47a",50
,±,±,±,±,
Pantoea cypripedii,"7.31 
 1.21a
100","7.6 
 0.59a
100","8.1 
 1.39a
100","7.39 
 0.55a",100
,±,±,±,±,
Enterobacter cloacae,"10.2 
 1.24a
100","11.10 
 0.88b
50","10.12 
 0.72a
100","6.14 
 0.78a",100
,±,±,±,±,
Bacillus subtilis,"10.1 
 1.81a
100","7.24 
 0.65a
100","9.08 
 0.82a
100","8.11 
 0.29a",100
,±,±,±,±,
Controls (amphotericin B),"21.2 
 0.985
–","14.07 
 1.07
–","29.77 
 1.08
–","16.30 
 1.75",–
,±,±,±,±,
