0,1,2,3,4,5,6
Variable,Travellers (n = 96),,Preventively,P-value,Therapeutically,P-value
Sex,,,,,,
Male,42 (43Æ8),,27 (64Æ3),0Æ297,29 (69Æ1),0Æ498
Female,54 (56Æ2),,29 (53Æ7),,40 (74Æ1),
Age*,,,,,,
"Median,
IQR (years)",32Æ0 (13Æ0),,32Æ0 (14Æ0),0Æ758,31Æ0 (13Æ0),0Æ028
<40,69 (75Æ0),,40 (75Æ5),0Æ903,54 (80Æ6),0Æ015
‡40,23 (25Æ0),,13 (24Æ5),,13 (9Æ4),
<60,86 (93Æ5),,49 (92Æ5),1Æ000***,64 (95Æ5),0Æ158
‡60,6 (6Æ5),,4 (7Æ5),,3 (4Æ5),
Fit and well**,,,,,,
No,1 (1Æ1),,0 (0Æ0),0Æ433***,1 (1Æ6),1Æ000
Yes,89 (98Æ9),,51 (57Æ0),,63 (70Æ8),
Drugs consumption**,,,,,,
No,62 (68Æ9),,38 (61Æ3),0Æ188,45 (72Æ6),0Æ651
Yes,28 (31Æ1),,13 (46Æ4),,19 (67Æ9),
Underlying condition**,,,,,,
No,68 (75Æ6),,40 (58Æ8),0Æ468,50 (73Æ5),0Æ411
Yes,22 (24Æ4),,11 (50Æ0),,14 (63Æ6),
Antimalarial prescription**,,,,,,
No,43 (47Æ3),,28 (65Æ1),0Æ146,25 (58Æ1),0Æ008
Yes,48 (52Æ7),,24 (50Æ0),,39 (81Æ3),
Vaccination prescribed**,,,,,,
No,6 (6Æ7),,3 (50Æ0),1Æ000***,4 (66Æ7),0Æ653
Yes,84 (93Æ3),,48 (57Æ1),,60 (71Æ4),
"Prior
travelling**",,,,,,
No,68 (74Æ7),,36 (52Æ9),0Æ164,49 (72Æ1),0Æ580
Yes,23 (25Æ3),,16 (69Æ6),,15 (65Æ2),
Travel purpose**,,,,,,
Backpacking,37 (41Æ1),,20 (54Æ1),0Æ975,26 (70Æ3),0Æ502
Volunteering ⁄ Missionary,2 (2Æ2),,2 (100Æ0),,2 (100Æ0),
Holidays,18 (20Æ0),,9 (50Æ0),,13 (72Æ2),
Business,18 (20Æ0),,11 (61Æ1),,11 (61Æ1),
VFR,15 (16Æ7),,9 (60Æ0),,12 (80Æ0),
Duration of stay**,,,,,,
"Median,
IQR (in days)",30 (166),,39 (182),,25 (138),
<28,44 (48Æ9),,25 (49Æ0),0Æ977,33 (51Æ6),0Æ506
‡28,46 (51Æ1),,26 (51Æ0),,31 (48Æ4),
,Destination by North versus South Hemisphere or,tropics**,,,,
No,48 (53Æ3),,31 (64Æ6),0Æ105,34 (70Æ8),0Æ938
Yes,42 (46Æ7),,20 (47Æ6),,30 (71Æ4),
Travel continent**,,,,,,
Africa,29 (32Æ2),,16 (55Æ2),0Æ495,22 (75Æ9),0Æ874
Latin America,13 (14Æ4),,9 (69Æ2),,11 (84Æ6),
Asia,35 (38Æ9),,19 (54Æ3),,22 (62Æ9),
SE Europe,3 (3Æ3),,3 (100Æ0),,2 (66Æ7),
Oceania,10 (11Æ1),,4 (40Æ0),,7 (70Æ0),
