0,1,2,3,4
Table 3. Other hematological and serum biochemical parameters before and after the eﬀort (training,,,,
and competition).,,,,
,,Time of Blood Collection (mean ± SD (range)),,
,,,,Before vs. After
Parameter Unit,Type of Eﬀort,,,
,,Before Eﬀort,After Eﬀort,p-Value a
,training (n = 8),8.5 ± 1.0 (7.3–10.1),9.0 ± 1.1 (7.8–10.9),
RBC (1012/L),,,,<0.05
,competition (n = 7),8.8 ± 1.2 (7.0–10.0),9.5 ± 1.3 (7.6–10.7),
,training (n = 8),7.8 ± 0.9 (6.9–9.6),8.4 ± 1.1 (7.0–10.4),
HGB (mmol/L),,,,<0.01
,competition (n = 7),7.4 ± 1.0 (5.8–8.9),8.1 ± 0.8 (6.8–9.1),
,training (n = 8),37.6 ± 4.6 (32.9–46.4),40.0 ± 5.0 (34.4–48.6),
PCV (l/l),,,,≤0.01
,competition (n = 7),38.8 ± 5.4 (30.5–45.2),42.2 ± 5.7 (33.4–49.1),
,training (n = 8),63.6 ± 4.5 (57–71),67.1 ± 3.6 (61–72),
TSP (g/L),,,,≤0.001
,competition (n = 7),64.3 ± 2.9 (61–69),67.9 ± 4.0 (64–75),
,training (n = 8),278.9 ± 28.1 (231–316),298.7 ± 27.2 (258–328),
AST (U/L),,,,<0.05
,competition (n = 7),280.5 ± 37.0 (247–343),303.2 ± 35.5 (246–347),
,training (n = 8),289.6 ± 108.6 (151–429),369.4 ± 104.3 (225–512),
CPK (U/L),,,,<0.05
,competition (n = 7),321.9 ± 141.9 (195–548),488.7 ± 181.0 (200–774),
,,a paired-sample Student’s t-test.,,
