0,1,2,3,4,5
,Table 2. Viral pathogen and infection pattern by disposition,,,,
,Disposition,,,,
Virus variables,All,Home + OBS,ACU,ICU,P-value
Virus infection type,,,,,
RSV only,66 (50(cid:1)4),34 (53(cid:1)1),19 (47(cid:1)5),13 (48(cid:1)2),0(cid:1)53
HRV only,16 (12(cid:1)2),9 (14(cid:1)1),3 (7(cid:1)5),4 (14(cid:1)8),
RSV + HRV,18 (13(cid:1)7),5 (7(cid:1)8),8 (20(cid:1)0),5 (18(cid:1)5),
Others,31 (23(cid:1)7),16 (25(cid:1)0),10 (25(cid:1)0),5 (18(cid:1)5),
Virus infection pattern,,,,,
Single,81 (61(cid:1)8),41 (64(cid:1)1),22 (55(cid:1)0),18 (66(cid:1)7),0(cid:1)77
Co-infection,39 (29(cid:1)8),19 (29(cid:1)7),13 (32(cid:1)5),7 (25(cid:1)9),
No virus detected,11 (8(cid:1)4),4 (6(cid:1)2),5 (12(cid:1)5),2 (7(cid:1)4),
