0,1,2,3,4,5
,,,,Table 8,
Seroprevalences of T. gondii infection in pigs (1990–2000),,,,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
Fattening/slaughter pigs,,,,,
Argentina,< 1998,43,388,IHAT,[439]
,< 1998,43,388,IFAT,[439]
Austria,< 1990,4,2755,CFT,[430]
,1992,< 1,2300,IFAT,[429]
Brazil,< 1992,90,198,IFAT,[440]
,< 1997,7–54**,792*,IFAT,[441]
,< 1998,9–61**,792*,ELISA,[442]
Canada,1990,9,1443,MAT,[443]
,1991–92,9*,2800,LAT,[444]
Chile,1984,30,1474,IHAT,[445]
,1984,28,1474,SFDT,[445]
Czech Republic,1979–90,6,2616,SFDT,[446]
,1979–90,< 1,1179,CFT,[446]
,1981–90,32,287,SFDT,[447]
,1981–90,11,215,CFT,[447]
,1988–90,35,57,SFDT,[446]
,1988–90,14,57,CFT,[446]
Finland,1984,3,1847,ELISA,[448]
Germany,1993–95,0,60,ELISA,[434]
Italy,< 1991,64,90,IFAT,[449]
Japan,1992–93,3,423,LAT,[450]
Mexico,< 1993,9,1203,ELISA,[412]
Netherlands,< 1991,2,23348,ELISA,[437]
,< 1995,2,994,ELISA,[122]
Norway,1993–94,3,1605,ELISA,[145]
Poland,< 1991,36,925,ELISA,[147]
Portugal,1988–90,5,300,DAT,[414]
