0,1,2,3,4,5,6
Prairie Natural Area in Larimer County (site 3). Four big,,,,PCR and Sequencing,,
"brown bats, 3 long-eared myotis, 8 occult myotis, 1 Brazil-",,,,All samples were screened by PCR and nested PCR.,,
"ian free-tailed bat, 7 long-legged myotis (M. volans), and 2",,,,"On the basis of previous reports, PCR with a pair of consen-",,
,Table. Reverse transcription–PCR analysis of coronaviruses in Rocky Mountain bats*,,,,,
,,No. bats,Anal,Oral,Fecal,
Location,Bat species,tested,(positive/total),(positive/total),(positive/total),Positive samples
Site 1,Tadarida brasiliensis,1,ND,0/1,ND,
,Myotis occultus,8,0/3,0/6,1/2,Bat 27
Site 2,Eptesicus fuscus,21,0/21,ND,1/3,Bat 65
Site 3,M. ciliolabrum,1,ND,ND,0/1,
,M. evotis,1,ND,ND,0/1,
Site 4,"E.
fuscus",4,0/1,0/2,0/3,
,M. evotis,3,0/2,0/1,0/1,
,Lasionycteris noctivagans,2,ND,0/2,0/2,
,M. volans,7,0/2,0/4,0/6,
,T. brasiliensis,1,ND,0/1,0/1,
,M. occultus,8,ND,0/5,4/8,"Bats 3, 6, 11, 48"
,Total,57,0/29,0/22,6/28,
