0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
,,,Type 1 diabetes and other,,Clinical trials. Orfan
Otelixizumab TRX4,"Tolerx, Inc. AND GlaxoSmithKline. Manufact. by Abbott Laboratories",CD3ε,,CHIMERIC/HUMANIZED,
,,,autoimmune diseases,,drug status FDA
,"Biosynexus,",Staphylococcal,Prevention of sepsis by,,Orphan drug status
Pagibaximab,,,,CHIMERIC (mouse/human),
,Glaxo Smith Kline,lipoteichoic acid,staphylococcus,,EMEA 2010
Palivizumab,,An epitope of the,Respiratory syncitial virus,,FDA 1998
,Medimmune Inc.,,,HUMANIZED,
(SynagisTM),,RSV F protein,infection,,EMEA 1999
Panitumumab,,Epidermal,,,
,,,Metastatic colorectal,,FDA 2006
(ABX-EGF),Amgen/Abgenix,growth factor,,HUMAN,
,,,carcinoma,,EMEA 2007
(VectibixTM),,receptor (EGFR),,,
,,Pseudomona,,,
Panobacumab,,,,,
,,aeruginosa,,,Phase I/II Clinical
(o Aerumab 11),Kenta Biotech Ltd,,Infection by pseudomona,HUMAN,
,,serotype ATS,,,trials
(KBPA-101),,,,,
,,011,,,
Pascolizumab,Centocor Inc. / GlaxoSmithKline,IL-4,"Allergy, Asthma",HUMANIZED,Phase II Clinical trials
,,,,,Clinical trials; orphan
Pemtumomab,Antisoma plc,,,,
,,MUC1,Ovarian and peritoneal cancer,MOUSE,drug status in FDA
(Theragyn),Abbot Laboratories,,,,
,,,,,and EMEA
Pertuzumab,,,,,
,Genentech,HER2,Tumors,HUMANIZED,Clinical trials
(OmnitargTM),,,,,
,,,Reduce side effects of,,
,Procter & Gamble (P&G),C5 Complement,,,Disappointing results
Pexelizumab,,,coronary artery bypass,HUMANIZED,
,Alexion Pharmaceuticals,component,,,on phase III.
,,,grafting and angioplasty,,
Pintumomab,,Adenocarcinoma,,,
,?,,Imaging of adenocarcinoma,MOUSE-99mTc,?
technetium -99mTc,,antigen,,,
,,,Crohn’s disease and multiple,,
Priliximab,Centocor,CD4,,CHIMERIC (mouse/human),pending
,,,sclerosis,,
Pritumumab,"Nascent Biologics, Inc.",Vimentin,Brain cancer,HUMAN,Clinical trials
