0,1,2,3,4,5,6,7,8,9
,,,,,,,"Epidemiology of Imported Diseases, China",,
,"Table 3. Imported infectious diseases in mainland China, by region of origin, 2005–2016*",,,,,,,,
,,,,,North,South,Central,Not,
Disease,Africa,Asia,Oceania,Europe,America,America,America,ascertainable,Total
Malaria,"14,854","9,160",68,5,2,18,0,"3,390","27,497"
Dengue,129,"3,097",44,6,7,25,0,43,"3,351"
Influenza A(H1N1),7,268,122,62,187,7,0,120,773
Chikungunya,2,12,0,0,0,1,0,3,18
Lyme disease,0,0,0,1,1,0,0,0,2
Scrub typhus,0,7,0,0,0,0,0,0,7
VL,1,12,0,1,0,0,0,0,14
JE,0,17,0,0,0,0,0,0,17
AFP,0,2,0,0,0,0,0,0,2
EHEC,0,3,0,0,0,0,0,0,3
EHF,5,2,0,0,0,0,0,0,7
Loiasis,11,0,0,0,0,0,0,0,11
Schistosomiasis,1,0,0,0,0,0,0,0,1
CCHF,1,0,0,0,0,0,0,0,1
MERS,0,1,0,0,0,0,0,0,1
Yellow fever,10,0,0,0,0,0,0,0,10
Zika virus,0,0,3,0,0,19,2,0,24
Total,"15,021","12,581",237,75,197,70,2,"3,556","31,740"
%,47.3,39.6,0.8,0.2,0.6,0.2,0,11.2,100
,"*AFP, acute flaccid paralysis; CCHF, Crimean-Congo hemorrhagic fever; EHEC, Escherichia coli O157:H7; EHF, epidemic hemorrhagic fever; JE,",,,,,,,,
,"Japanese encephalitis; MERS, Middle East respiratory syndrome; VL, visceral leishmaniasis.",,,,,,,,
