0,1,2,3,4,5,6,7
"sider that the importation event took place in the previous year, 2012, and took the mid-point of the year as the week of importation (Kwong, Druce",,,,,,,
,"& Leder, 2013). In Zambia, a cross sectional study was conducted, but there was no available information to identify the date of importation or sur-",,,,,,
,"vey. Thus, the year of the acceptance of the article, 2015, was assumed as the year of importation (Babaniyi et al., 2015).",,,,,,
Country,Year,Week,Weeks since Uganda,Country,Year,Week,Weeks since Uganda
Countries up to Brazil,,,,Countries after Brazil,,,
Uganda,1947,26,0,Vanuatu,2015,17,"3,527"
Tanzania,1948,26,52,Sweden,2015,28,"3,538"
Indonesia,1951,26,208,Fiji,2015,33,"3,543"
Malaysia,1951,26,208,Samoa,2015,37,"3,547"
India,1952,26,260,Colombia,2015,42,"3,552"
Philippines,1953,26,312,Suriname,2015,45,"3,555"
Egypt,1953,26,312,El Salvador,2015,47,"3,557"
Thailand,1954,26,364,Guatemala,2015,47,"3,557"
Vietnam,1954,26,364,Mexico,2015,48,"3,558"
Angola,1960,22,672,Venezuela,2015,48,"3,558"
Kenya,1967,26,"1,040",Netherlands,2015,48,"3,558"
Ethiopia,1967,26,"1,040",Panama,2015,48,"3,558"
Somalia,1967,26,"1,040",Paraguay,2015,48,"3,558"
Gabon,1967,26,"1,040",Honduras,2015,51,"3,561"
Nigeria,1968,26,"1,092",Cape Verde,2015,51,"3,561"
Central African Republic,1968,26,"1,092",Spain,2015,52,"3,562"
Senegal,1968,26,"1,092",Puerto Rico,2016,1,"3,563"
Sierra Leone,1972,26,"1,300",Martinique,2016,2,"3,564"
Pakistan,1980,26,"1,716",French Guiana,2016,2,"3,564"
Cote d’Ivoire,1980,26,"1,716",Finland,2016,2,"3,564"
Burkina Faso,1981,26,"1,768",United Kingdom,2016,3,"3,565"
Micronesia,2007,26,"3,120",Taiwan,2016,3,"3,565"
United States,2008,26,"3,172",Bolivia,2016,3,"3,565"
Cameroon,2010,26,"3,276",Ecuador,2016,3,"3,565"
Cambodia,2010,34,"3,284",Haiti,2016,3,"3,565"
Australia,2012,26,"3,380",Guadeloupe,2016,3,"3,565"
Canada,2013,5,"3,411",Barbados,2016,3,"3,565"
Germany,2013,26,"3,432",Guyana,2016,3,"3,565"
French Polynesia,2013,46,"3,452",Argentina,2016,4,"3,566"
Japan,2013,50,"3,456",Peru,2016,4,"3,566"
Norway,2013,50,"3,456",Portugal,2016,4,"3,566"
,,,,,,,(continued on next page)
