0,1,2,3
,"The model we created has the compartmental structure of the classical SEIR epidemic model,",,
and is described by the following differential equations:,,,
⎧,dS1,,
⎪,,"= A − d1S1 − m1S1 − λ1S1 I,",
⎪,,,
⎪,dt,,
⎪,,,
⎪,,,
⎪,dS2,,
⎪,,"= m1S1 − d2S2 − λ2S2 I − m2S2,",
⎪,,,
⎪,dt,,
⎪,,,
⎪,dS3,,
,,"= m2S2 − d3S3 − λ3S3 I,",
,dt,,(1)
,dE,,
⎪⎨⎪⎪⎪⎪⎪⎪⎪⎪⎪⎪⎪⎪⎩,dt,"= (1 − p)[λ1S1 I + λ2S2 I + λ3S3 I] − vE − dE,",
,dI,,
,dt,"= p(λ1S1 I + λ2S2 I + λ3S3 I) − (d + γ + µ)I + vE + ηR,",
,dR,,
,,"= γI − ηR − dR,",
,dt,,
