0,1,2,3,4,5,6
"Table 1. Summary of Population and Discharges From Publicly Funded Hospitals in Hong Kong, by Selected Year 2001, 2004, and 2012",,,,,,
,,,No. of Discharges Per,Discharge Rate Per 1000,Population Structure,Total Population Size
Age Group,Gender,LOS,,,,
,,,Patient,Population,(%),(000)
2001,,,,,,
0-4,F,4.20,1.44,192.46,1.95,
,M,3.98,1.56,231.52,2.11,
5-14,F,4.20,1.60,35.41,5.95,
,M,3.93,1.52,50.84,6.35,
15-44,F,4.49,1.77,71.76,26.56,
,M,12.55,1.65,42.92,23.81,
45-64,F,6.20,1.96,85.93,10.62,
,M,9.77,2.23,84.41,11.42,
65-74,F,8.06,2.14,178.56,3.42,
,M,9.02,2.48,206.82,3.43,
75+,F,10.15,2.40,341.73,2.62,
,M,9.36,2.67,355.64,1.75,
Overall,,7.82,1.99,90.40,100.00,6714.30
2004,,,,,,
0-4,F,3.82,1.38,262.39,1.61,
,M,3.82,1.49,287.19,1.74,
5-14,F,5.16,1.54,26.75,5.57,
,M,3.99,1.52,39.62,5.89,
15-44,F,4.88,1.65,61.80,25.82,
,M,9.46,1.67,35.39,22.32,
45-64,F,5.74,2.00,67.58,12.34,
,M,7.38,2.24,73.76,12.64,
65-74,F,7.13,2.20,145.93,3.48,
,M,6.91,2.42,189.52,3.53,
75+,F,9.43,2.33,307.74,3.02,
,M,8.55,2.56,343.18,2.03,
Overall,,6.92,1.97,82.64,100.00,6783.50
2012,,,,,,
0-4,F,3.33,1.51,300.42,1.76,
,M,3.24,1.59,327.82,1.91,
5-14,F,3.22,1.54,38.73,3.73,
,M,3.01,1.56,52.68,3.97,
15-44,F,4.29,1.80,70.36,24.33,
,M,7.10,1.77,38.50,19.17,
45-64,F,4.63,2.29,77.26,16.35,
,M,5.14,2.53,83.03,15.09,
65-74,F,4.96,2.42,153.31,3.33,
,M,5.10,2.67,190.99,3.46,
75+,F,7.05,2.42,321.44,4.00,
,M,6.44,2.68,358.16,2.91,
Overall,,5.29,2.17,99.74,100.00,7154.60
"Abbreviations: F, Female; M, Male; LOS, length of stay.",,,,,,
