0,1,2,3,4,5,6
Table 5 Difference-in-difference estimates for OLS regression (exposure risk),,,,,,
Control,Treatment,Log hours worked,,,,
,,,Very high,high,medium,low
"A. Pre-treatment period: 2014, 6 ~ 7",,,,,,
15–49,Over 50,Treated × post,-0.0140b (0.0008),-0.0522b (0.0007),-0.0176b (0.0006),-0.0181b (0.0002)
30–49,Over 50,Treated × post,-0.0215b (0.0009),-0.0550b (0.0006),-0.0091b (0.0007),-0.0139b (0.0002)
15–29,Over 50,Treated × post,-0.0067b (0.0009),-0.0421b (0.0009),-0.0448b (0.0011),-0.0324b (0.0004)
,B. Differential time trends control,,,,,
15–49,Over 50,Treated × post,-0.0874b (0.0010),-0.0535b (0.0008),-0.0191b (0.0008),-0.0177b (0.0003)
,,post,0.0246b (0.0003),0.0279b (0.0004),0.0034b (0.0004),0.0095b (0.0001)
30–49,Over 50,Treated × post,-0.0903b (0.0011),-0.0390b (0.0007),-0.0084b (0.0008),-0.0146b (0.0003)
,,post,0.0278b (0.0004),0.0096b (0.0004),-0.0088 (0.0005),0.0061b (0.0003)
15–29,Over 50,Treated × post,-0.0783b (0.0011),-0.0695b (0.0010),-0.0543b (0.0013),-0.0274b (0.0004)
,,post,0.0203b (0.0005),0.0465b (0.0006),0.0392b (0.0010),0.0195b (0.0004)
