0,1,2,3,4,5,6,7,8,9,10
"[17]. Twelve serum samples (12/27, 44%) neutralized the",,,,,responses,against,,RESTV did,"not
always","reflect
the"
,Table 1 Antibody responses and viremic status of Reston virus-infected cynomolgus macaques,,,,,,,,,
Case ID,,Anti-NP IgG,"Anti-GP1,2 IgG",,NT,,Ag-ELISA,,Overall,Dead or
,,,,,,,,,status,**euthanized
,ELISA,IFA,ELISA,IFA,,liver,,serum,,
2182,-,<80,-,<80,-,+,,+,Ag + NT -,euthanized
2612,-,<80,-,<80,-,+,,+,Ag + NT -,euthanized
2408,+,10240,-,<80,-,*ND,,+,Ag + NT -,#NR
2615,+,2560,-,<80,-,+,,+,Ag + NT -,euthanized
2669,+,2560,-,<80,-,+,,+,Ag + NT -,euthanized
2739,+,1280,-,<80,-,+,,+,Ag + NT -,euthanized
2921,+,1280,-,<80,-,+,,+,Ag + NT -,euthanized
2644,-,80,-,<80,-,+,,ND,Ag + NT -,euthanized
2728,+,1280,-,<80,-,+,,ND,Ag + NT -,euthanized
2721,-,<80,-,<80,80,+,,+,Ag + NT +,euthanized
2972,-,<80,-,<80,160,+,,+,Ag + NT +,dead
2180,+,1280,+,320,80,-,,-,Ag - NT +,dead
2181,+,80,+,80,320,-,,-,Ag - NT +,dead
2189,+,1280,+,320,320,-,,-,Ag - NT +,NR
2190,+,160,+,640,640,-,,-,Ag - NT +,NR
2191,+,640,+,320,320,-,,-,Ag - NT +,NR
2195,+,2560,+,640,320,-,,-,Ag - NT +,NR
2404,+,1280,+,160,160,-,,-,Ag - NT +,dead
2693,+,160,+,<80,320,-,,-,Ag - NT +,euthanized
2696,+,2560,+,160,320,-,,-,Ag - NT +,euthanized
2713,+,5120,+,320,160,-,,-,Ag - NT +,euthanized
2719,-,80,-,<80,-,,ND,,ND,NR
832,-,<80,-,<80,-,,ND,,ND,NR
888,-,<80,-,<80,-,,ND,,ND,NR
1134,-,<80,-,<80,-,,ND,,ND,NR
2636,-,<80,-,<80,-,,ND,,ND,euthanized
2194,+,5120,-,80,-,,ND,,ND,dead
No. of positive samples,17/27,19/27,10/27,10/27,12/27 (44%),,11/21 (52%),,,
,,19/27 (70%),11/27 (41%),,,,,,,
