0,1,2,3,4,5,6
Table 4. Distribution of HBoV genotypes in cases and controls.,,,,,,
Age Group,,,,,,
"COHORT
(years)",HBoV-1,HBoV-1+HBoV-2,HBoV-2,HBoV-3,Untyped,TOTAL
"CASES
,1",1,1,9,2,21,34
1–4,3,1,8,6,40,58
5–9,,,1,1,7,9
10–19,,,2,1,2,5
20–29,,,2,,5,7
30–39,,,3,,5,8
40–49,,,2,,9,11
50–59,,,3,,5,8
.70,,,2,,2,4
60–69,,,,,5,5
CASES Total,4,2,32,10,101,149
Percent,2.7,1.3,21.5,6.7,67.8,100.0
"CONTROLS
,1",10,1,10,4,37,62
1–4,14,,8,6,63,91
5–9,,,,1,7,8
10–19,,,,,2,2
20–29,,,,,2,2
30–39,,,,2,1,3
40–49,,,,,2,2
50–59,,,,1,,1
60–69,,,1,,2,3
.70,,,,,1,1
CONTROLS Total,24,1,19,14,117,175
