0,1,2,3,4
,Table 2: Coinfection of HCoV-positive samples with other respiratory viruses.,,,
,,,No. coinfection of other respiratory viruses,
Respiratory viruses,,,,
,,"HCoV-HKU1 positive, n (%)n = 57",,HCoV-NL63 positive (%) n = 32
HCoV-HKU1,57,(100.00),11,(34.38)
HCoV-NL63,11,(19.30),32,(100.00)
HCoV-OC43,2,(3.51),2,(6.25)
HCoV-229E,1,(1.75),0,(0.00)
Inﬂuenza A,4,(7.02),4,(12.50)
RSV,19,(33.33),9,(28.13)
Parainﬂuenza 1,4,(7.02),2,(6.25)
Parainﬂuenza 2,0,(0.00),0,(0.00)
Parainﬂuenza 3,15,(26.32),6,(18.75)
Parainﬂuenza 4,0,(0.00),1,(3.13)
Adenovirus,0,(0.00),3,(9.38)
Human metapneumovirus (hMPV),7,(12.28),5,(15.63)
None∗,13,(14.04),8,(25.00)
∗,,,,
No other virus was detected in this test.,,,,
