0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Edobacomab,,,,,
,Pfizer,Endotoxin,Sepsis,MOUSE,Clinical trials
"(E5, XMMEN-0E5)",,,,,
Edrecolomab,,,,,German approval
,Imaging Sciences Llc,EpCAM (17-1A),Colorectal cancers,CHIMERIC,
(Panorex®),,,,,1995
,,,,,FDA 2003.
,,,,,Recommended
Efalizumab,,,,,
,Genentech Inc./ Roche,CD11a,Psoriais,HUMANIZED,suspension.
(Raptiva®),,,,,
,,,,,Withdrawn from
,,,,,market 2009
Efungumab,,,,HUMAN single chain,Discontinued the
,NeuTec Pharma (Novartis),Fungal HSP90,Candida infection,,
(Mycograb®),,,,variable fragment (scFv),development on 2010
Elotuzumab,PDL BioPharma,,,,
,,SLAMf7 (CD319),Multiple myeloma,HUMANIZED,Clinical trials
(HuLuc63),Bristol Myers,,,,
Elsilimomab,,,,,preliminary Clinical
,?,IL-6,Lymphoma/Myeloma,MOUSE,
(B-E8),,,,,trials
,,,"Immunomodulator, renal",,
Enlimomab pegol,Boehringer Ingelheim Pharmaceuticals,ICAM-1 (CD54),,MOUSE,Clinical trials
,,,transplant rejection,,
Epitumomab,,,"Several type of cancers,",,
,?,Episialin,,MOUSE- 90Y,Phase II
cituxetan 90Y,,,Epithelial Ovarian cancers,,
,,,Autoinmune disorders such,,
Epratuzumab,UCB and Immunomedics,CD22,,HUMANIZED,Clinical trials
,,,"as lupus, Cancer",,
Erlizumab,,,"Heart attack, stroke,",HUMANIZED F(ab´)2,
,Genentech/Roche,CD18,,,Dropped
(rhuMAb CD18),,,traumatic shock,fragment,
Ertumaxomab,,,,RAT/MOUSE HYBRID,
,Fresenius Biotech GmbH / TRION Pharma,"HER2/neu, CD3",Breast cancer,,Phase II Clinical trials
(Rexomun®),,,,trifucntional antibody,
