0,1,2,3,4
,,,,Nasopharyngeal microbiota in acute otitis media
,Table 3. Relative abundance of microbiota in healthy samples compared to sick visit (URI with or without AOM) samples.,,,
Genus,Total,Healthy samples,URI / AOM samples,P-value
,(N = 948),(N = 685),(N = 263),(age-adjusted)
Corynebacterium,17.8%,18.3%,16.4%,0.6094
Moraxella,9.7%,8.4%,13.1%,0.0006*
Dolosigranulum,6.8%,6.8%,7.0%,0.4009
Staphylococcus,5.7%,6.2%,4.5%,0.0755
Acinetobacter,4.1%,4.3%,3.7%,0.0534
Haemophilus,3.7%,2.7%,6.3%,0.0314
Pseudomonas,3.5%,3.7%,2.9%,0.0149
Streptococcus,3.5%,3.1%,4.3%,0.0278
Bifidobacterium,2.9%,2.8%,3.4%,0.2694
Enterobacter,2.5%,2.5%,2.4%,0.4921
Micrococcus,1.6%,1.6%,1.8%,0.1119
Arhodomonas,1.5%,1.6%,1.3%,0.6138
Bacteroides,1.3%,1.4%,0.9%,0.1618
Incertae Sedis,1.0%,1.0%,1.0%,0.0736
Ralstonia,0.9%,1.0%,0.8%,0.5836
Myroides,0.8%,0.9%,0.6%,0.0150
Pantoea,0.6%,0.7%,0.4%,0.3637
Yersinia,0.6%,0.7%,0.5%,0.0010*
Clostridium sensu stricto 1,0.6%,0.6%,0.4%,0.3139
Sphingomonas,0.6%,0.6%,0.5%,0.0448
Sphingobium,0.6%,0.6%,0.6%,0.2267
* Result still significant at the 0.05 level after adjustment for multiple testing,,,,
https://doi.org/10.1371/journal.pone.0180630.t003,,,,
