0,1,2,3,4,5,6
"Viruses 2012, 4",,,,,,1884
,,Table 1. Cont.,,,,
"Year(s)
City",Country,Origin (apparent or suspected)/ mode,Fatalities/,Isolate designation,,Reference
,,of infection,number of,(abbreviation),,
,,,cases (case,,,
,,,fatality rate),,,
"2004–
Uíge",Angola,"Uíge Province, Angola/",227/252 (90%),MARV Angola,"[10,27]",
2005,,unknown,,,,
"Kam-
2007",Uganda,"Kamwenge District, Uganda/ Gold",1/4 (25%),"MARV-01Uga 2007, RAVV-",[19],
wenge,,mining in Kitaka Cave,,02Uga 2007,,
"Colorado, 
2008",USA,Uganda/,0/1 (0%),-,[17],
City,,Visit of Python Cave in Maramagambo,,,,
unreported,,Forest,,,,
"2008 
Leiden",Nether-,Uganda/,1/1 (100%),MARV Leiden,[18],
,lands,Visit of Python Cave in Maramagambo,,,,
,,Forest,,,,
Total:,,,368/452 (81%),,,
