0,1,2,3,4,5
ATG5,3.488,,,,
TP53,2.79,,,,
Gene number,27,Gene number,18,Gene number,4
"Downregulate
CAD",1.729,CASP9,7.155,BIRC5,2.915
,−,,−,,−
TFRC,1.747,GCLC,3.16,CDK1,2.364
,−,,−,,−
NLRP1,3.732,NLRC4,4.517,E2F8,1.663
,−,,−,,−
IFNGR1,1.948,NLRP3,6.068,DPP4,4.136
,−,,−,,−
TLR7,5.953,MKL2,7.689,FANCD2,2.138
,−,,−,,−
MKL2,1.704,CD47,7.587,CASP1,1.838
,−,,−,,−
KRAS,1.742,P2RX7,3.698,DDX58,2.423
,−,,−,,−
MAP2K7,3.807,,,DRAM1,1.509
,−,,,,−
MTOR,1.616,,,ULK2,1.561
,−,,,,−
ENTPD1,3.162,,,CXCL10,2.419
,−,,,,−
CCNE1,1.91,,,AURKA,2.02
,−,,,,−
BUB1B,1.741,,,BUB1,3.444
,−,,,,−
SRC,1.916,,,BUB1B,2.9
,−,,,,−
HGF,8.403,,,CDC20,2.144
,−,,,,−
BCL2,1.536,,,CDC25B,1.713
,−,,,,−
,,,,CDC25C,1.514
