0,1,2,3,4,5,6,7,8,9
the  accuracy  of  the  ﬁ nal  partition  on  the  SOM.,,,,,,into two groups. Genome signatures and SOMs,,,
,"for GS-2,  10kb frags,  100 iterations",,,,,"for 10×10, 10kb frags, 100 iterations",,,
,sub-family,,genus,,,sub-family,,genus,
SOM,Correct,Undecided,Correct,Undecided,sig,Correct,Undecided,Correct,Undecided
5×5,79,0,64,0,GS-2,84,4.4,64,0
10×10,84,4.4,79,3.8,GS-3,87,4.4,87,6.5
20×20,83,31,85,34,GS-4,88,3.8,87,3.8
30×30,86,59,94,60,GS-5,90,4.1,85,6.1
40×40,92,75,89,70,GS-6,88,8.5,84,8.5
50×50,96,79,92,79,GS-7,82,7.2,77,7.2
100×100,91,78,92,79,GS-8,61,6.5,54,7.8
,"for 10×10, 10kb fragments, GS-2",,,,,,,,
,sub-family,,genus,,,,,,
,,,,,,Conclusions:,,,
iterations,Correct,Undecided,Correct,Undecided,,,,,
,,,,,,Larger SOMs are more accurate,,,
10,81,5.1,75,4.4,,,,,
50,80,1.7,74,2.7,,but less sensitive,,,
100,80,4.4,79,3.8,,,,,
,,,,,,Optimal GS is 4 to 5,,,
500,84,4.1,76,4.1,,,,,
,,,,,,More iterations slightly increase,,,
1000,83,4.1,82,6.5,,,,,
5000,85,2.7,79,7.2,,senstivity,,,
10000,83,4.4,80,,,,,,
,,,,1,,,,,
