0,1,2,3,4,5,6
,,,,,,Viral aetiology of acute respiratory infection
Table 4. Viruses participation in co-infections.,,,,,,
Etiologic,Co-infection of 2,Co-infection of 3,Co-infection of 4,Total,Percentage of total co-,Percentage of cases associated
agent,Viruses,Viruses,Viruses,,infections (N = 56),with co-infection. (%)
RV,21,6,0,27,48.2,26.2
HRSV,15,3,2,20,35.7,20.8
HMdV,13,3,2,18,32.1,60.0
βCoV1,9,2,2,13,23.2,48.1
HMPV,9,0,0,9,16.1,27.3
HPIV 3,7,3,0,10,17.9,37.0
PBpV,5,4,2,11,19.6,78.6
EV,4,2,0,6,10.7,33.3
HPIV 4,3,1,0,4,7.1,36.4
HPIV 1,2,0,0,2,3.6,28.6
HCoV 229E,1,0,0,1,1.8,12.5
HCoV HKU1,1,0,0,1,1.8,50.0
HCoV NL63,0,0,0,0,0.0,0.0
HPIV 2,0,0,0,0,0.0,0.0
,https://doi.org/10.1371/journal.pone.0176298.t004,,,,,
