0,1,2,3,4,5,6,7
,,,Appendix Table 2,,,,
Estimated age distribution and vaccine coverage of Kinshasa at the end of June 2016.,,,,,,,
Age,Count,% of population,Routine,Routine,No.,No.,No.
,"(100,000)",,immunization,immunization,vaccinated,vaccinated,unvaccinated
,,,coverage (%),"count (100,000)",in,at the,at
,,,,,May/Jun,end of Jun,the end of
,,,,,2016,2016,Jun 2016
,,,,,"(100,000)","(100,000)","(100,000)"
0 – 8 mo,1.80,1.44%,0%,0.00,0.00,0.00,1.80
9 –11 mo,0.60,0.48%,0%,0.00,0.05,0.05,0.55
1,2.40,1.93%,65%,1.56,0.20,1.76,0.64
2,2.40,1.93%,65%,1.56,0.20,1.76,0.64
3,2.40,1.93%,64%,1.54,0.20,1.73,0.67
4,2.40,1.93%,65%,1.56,0.20,1.76,0.64
5,1.98,1.59%,51%,1.01,0.16,1.17,0.81
6,1.98,1.59%,68%,1.35,0.16,1.51,0.47
7,1.98,1.59%,70%,1.39,0.16,1.55,0.43
8,1.98,1.59%,57%,1.13,0.16,1.29,0.69
9,1.98,1.59%,61%,1.21,0.16,1.37,0.61
10,2.19,1.76%,50%,1.10,0.18,1.27,0.92
11,2.19,1.76%,42%,0.92,0.18,1.10,1.09
12,2.19,1.76%,25%,0.55,0.18,0.73,1.47
13,2.19,1.76%,5%,0.11,0.18,0.29,1.90
14,2.19,1.76%,0%,0.00,0.18,0.18,2.01
15,2.56,2.05%,0%,0.00,0.21,0.21,2.35
16,2.56,2.05%,0%,0.00,0.21,0.21,2.35
17,2.56,2.05%,0%,0.00,0.21,0.21,2.35
18,2.56,2.05%,0%,0.00,0.21,0.21,2.35
19,2.56,2.05%,0%,0.00,0.21,0.21,2.35
20,3.03,2.43%,0%,0.00,0.25,0.25,2.78
21,3.03,2.43%,0%,0.00,0.25,0.25,2.78
22,3.03,2.43%,0%,0.00,0.25,0.25,2.78
23,3.03,2.43%,0%,0.00,0.25,0.25,2.78
24,3.03,2.43%,0%,0.00,0.25,0.25,2.78
25+,63.80,51.20%,0%,0.00,5.20,5.20,58.60
Total,124.59,100.0%,-,14.98,10.00,24.98,99.62
