0,1,2,3,4,5,6,7,8,9,10
,,Table 4: Performance of the two-tube assay for individual target compared with the confirmed results.,,,,,,,,
,,No. of specimens by two-tube/confirmed results,,,,Performance of the two-tube assay compared with confirmed results,,,,
Viruses,,,,,,,,,,
,+/+,+/−,−/+,−/−,,Sensitivity% Specificity% PPV% NPV% Accordance rate% Kappa,,,,
FluA,20,0,0,227,100,100,100,100,100,1.000
sH1N1,14,0,2,231,87.50,100,100,99.14,99.19,0.929
FluB,1,0,0,246,100,100,100,100,100,1.000
PIV1,1,0,0,246,100,100,100,100,100,1.000
PIV2,2,0,0,245,100,100,100,100,100,1.000
PIV3,24,0,0,223,100,100,100,100,100,1.000
HRV,110,0,3,134,97.35,100,100,97.81,98.79,0.975
HMPV,28,0,0,219,100,100,100,100,100,1.000
Adv,35,0,1,211,97.22,100,100,99.53,99.60,0.984
CoV NL63,1,0,0,246,100,100,100,100,100,1.000
CoV OC43,11,0,0,236,100,100,100,100,100,1.000
CoV 229E,2,0,0,245,100,100,100,100,100,1.000
CoV HKU1,3,0,0,244,100,100,100,100,100,1.000
RSVA,8,0,0,239,100,100,100,100,100,1.000
RSVB,96,0,0,151,100,100,100,100,100,1.000
HBoV,28,0,0,219,100,100,100,100,100,1.000
"This table shows the sensitivity, specificity, positive predictive value (PPV), negative predictive value (NPV), and the kappa values for each target using the",,,,,,,,,,
