0,1,2,3,4,5,6
,,Table 3. Published studies on plant-derived hepatitis B virus (HBV) antigens and expression levels.,,,,
,Host Plant/,Binary Vector/,,,,
Antigen,,,Promoter/Targeting,Maximum Yield,Application and Results,Reference
,Expression System,Agrobacterium Strain,,,,
,N. tabacum/transgenic,pBI121/LBA4404,35S/n.a. *,0.01% of TSP,"Injection, IgA, IgG and IgM antibodies in serum","[163,175]"
,N. tabacum/transgenic,pGA482/LBA4404,35S/n.a.,0.05% of TSP,n.a.,[176]
,N. tabacum/transgenic,pBI121/EHA105,UBQ3/ER,20 ng/g FW,n.a.,[172]
,,,,,"Injection, IgG antibodies in serum",
,N. tabacum/transgenic,pKHBSBAR/EHA105,35S/n.a.,10 µg/g FW,,"[177,178]"
,,,,,(maximum 765 mIU/mL),
,N. tabacum/transgenic,"pE1802,pE1945/LBA4404",(Aocs)3AmasPmas/n.a.,0.06% of TSP,n.a.,[179]
,N. tabacum/transgenic,pAMPAT-MCS/GV3101,D35S/n.a.,2–26 ng/g FW,"Oral, IgA, IgG antibodies in serum","[26,180]"
,N. tabacum/transgenic,pBM/LBA4404,D35S/n.a.,0.01%–0.05% of TSP,n.a.,[181]
,,,,,"Injection, IgG antibodies in serum",
,N. benthamiana/transient,pICH11599/GV3101,Act2/ER,295 µg/g FW,,[30]
,,,,,(maximum 830 mIU/mL),
,,,,,"Injection, IgA and IgG antibodies in serum",
,N. benthamiana/transient,pIBT210/LBA4404,35S/n.a.,0.05% of TSP,,[182]
,,,,,(maximum 346 mIU/mL),
,NT-1 cell/transgenic,pBI121/EHA105,UBQ3/ER,2 µg/g FW,n.a.,[173]
,,,,31 µg/L culture,,
,NT-1 cell/transgenic,pBI121/EHA105,UBQ3/ER,,n.a.,[183]
,,,,medium,,
S-HBsAg,,,,,,
,,,,8 µg/g FW (2 mg/L,,
,NT-1 cell/transgenic,pHB155/n.a.,D35S/n.a.,,n.a.,[174]
,,,,culture medium),,
,,,,,"Injection, IgG antibodies in serum",
,NT-1 cell/transgenic,pGPTV-KAN/LBA4404,35S/ER,0.005%–0.023% of TSP,,[184]
,,,,,(maximum 4 mIU/mL),
,Potato/transgenic,pDES20/GV3101,D35S/n.a.,1 µg/g FW (tuber),n.a.,[164]
,Potato/transgenic,pBI101/LBA4404,35S/n.a.,6 µg/g FW (tuber),Injection,[185]
,,,,,"Oral, IgG antibodies in serum",
,Potato/transgenic,pBI101/LBA4404,PAT/n.a.,1.1 µg/g FW (tuber),,[165]
,,,,,(maximum 1680 mIU/mL),
,,,,,"Oral, IgG antibodies in serum",
,Potato/transgenic,pHB114/LBA4404,35S/n.a.,11 µg/g FW (tuber),,[41]
,,,,,(maximum 4785 mIU/mL),
,,,,,"Oral, IgG antibodies in serum",
,Potato/transgenic,pBI121/LBA4404,PAT/n.a.,0.09% of TSP (tuber),,[167]
,,,,,(maximum 800 mIU/mL),
,,,,,"Oral, IgG antibodies in serum",
,Potato/transgenic,pHB114/LBA4404,35S/n.a.,8.35 µg/g FW (tuber),,[166]
,,,,,(maximum 3300 mIU/mL),
