0,1,2,3,4,5
"Table 1. Analytical Sensitivity of dengue virus serotype 1-, 2-, 3-, and 4-specific RT-iiPCR reagents.",,,,,
RT-iiPCR,,Strain,Titer,Detection rate,
,,,(PFU/ml),(no. positive/no. total),
,,,,Reference qRT-PCR,RT-iiPCR
,DENV-1,DENV-1,103,3/3,3/3
,,,102,3/3,3/3
,,,101,3=3,3/3
,,,100,0/3,3=3
,,,10−1,0/3,2/3
,,,10−2,0/3,0/3
,DENV-2,DENV-2,103,3/3,3/3
,,,102,3/3,3/3
,,,101,3/3,3/3
,,,100,3=3,3=3
,,,10−1,2/3,0/3
,,,10−2,0/3,0/3
,DENV-3,DENV-3,103,3/3,3/3
,,,102,3/3,3/3
,,,101,3/3,3/3
,,,100,3=3,3=3
,,,10−1,0/3,1/3
,,,10−2,0/3,0/3
,DENV-4,DENV-4,103,3/3,3/3
,,,102,3/3,3/3
,,,101,3=3,3/3
,,,100,0/3,3=3
,,,10−1,0/3,1/3
,,,10−2,0/3,0/3
