0,1,2,3,4,5,6,7,8
Table 1. Raw data summary: Total number of captures and recaptures in site A.,,,,,,,,
Site A,,,Number of 1st captures,,,,Number of recaptures,
,,,(marked animals),,,,,
Time period,Total,juvenile,juvenile,adult,Total,juvenile,juvenile,adult
,,males,females,females,,males,females,females
Summer 09,79,6,6,67,27,3,0,24
Spring 10,10,0,0,10,2,0,0,2
Summer 10,32,3,11,18,15,0,0,15
Spring 11,18,0,0,18,14,0,0,14
Summer 11,6,0,2,4,3,0,0,3
Spring 12,19,0,0,19,10,0,0,10
Summer 12,18,1,1,16,15,0,0,15
Spring 13,6,0,0,6,3,0,0,3
Summer 13,14,2,9,3,5,0,0,5
Spring 15,12,1,0,11,12,0,0,12
Total,214,13,29,172,106,3,0,103
,https://doi.org/10.1371/journal.pntd.0006048.t001,,,,,,,
