0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
,,,"Psoriasis, rheumatoid",,
,,,,,Clinical trials
Briakinumab,,,"arthritis, inflammatory",,
,Cambridge Antibody Technology; Abbott Laboratories,IL-12 and IL-23,,HUMAN,"Ozespa, withdrawn for"
(ABT-874),,,"bowel disease, and multiple",,
,,,,,EMA
,,,sclerosis.,,
Canakinumab,,,Ceryopyrin-associated,,FDA 2009
,Novartis Phamaceutical Corp.,IL-1β,,HUMAN,
(Ilaris®),,,periodic syndromes,,EMEA 2009
Cantuzumab,,,,,
mertansine,,,"Colorectal tumor, Pancreatic",,Phase I/II Clinical
,GlaxoSmithKline / ImmunoGen Inc.,Mucin CanAg,,HUMANIZED-mertansine,
"(huC242-DM1,",,,cancers,,trials
SB408075),,,,,
Capromab Pendetide,,,,,
(111In),Cytogen Corp.,Prostate antigen,Detection of prostate tumor.,MOUSE-pentetide- 111In.,FDA 1996
(ProstaScint®),,,,,
Catumaxomab,,EpCAM and T,Malignant ascitis with,,
,TRION Pharma,,,trifuncional antibody,EMEA 2009
(Removab®),,cells-,EpCAM-positive carcinomas,,
,,,,,"no tumour response, in"
125I -CC49,?,TAG-72,Detection of tumors,MOUSE-125I,
,,,,,Phase I and II trials
,,,Prevention of organ,,
Cedelizumab,,,,,
,,,transplant rejections and the,,
(ORTHOCLONE,Centocor Ortho Biotech Products LP,CD4,,HUMANIZED,Phase II Clinical trials
,,,treatment of autoimmune,,
OKT4 A),,,,,
,,,diseases,,
Certolizumab pegol,,,"Morbus Crohn, rheumatoid",HUMANIZED Fab-,
,UCB,TNF(cid:2),,,FDA 2008
(Cimzia®),,,arthritis,pegylated,
"Cetuximab, C-225",,,"Colorectal, Head and neck",,FDA 2004
,Imclone Systems/ Bristol-Myers Squibb/ Merck KgaA,EGFR,,CHIMERIC,
(Erbitux®),,,cancer,,EMEA 2004
,,DNA associated,,,
ch-TNT,Shanghai Medipharm Biotech,,Advanced lung cancer,CHIMERIC-131I,China 2003
,,antigens,,,
