0,1,2,3,4,5
,,,,Table 6,
Seroprevalences of T. gondii infection in cattle and buffaloes (1990–2000),,,,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
Cattle,,,,,
Argentina,< 1990,39,249,IHAT,[390]
Bangladesh,< 1993,16,205,LAT,[391]
Brazil,< 1994,32,334,IFAT,[392]
,1996,1,194,LAT,[393]
,< 1999,26,400,IFAT,[394]
China,< 1990,4,90,IHAT,[151]
,< 1991,1,208,IHAT,[395]
Costa Rica,1991,34,601,IFAT,[396]
Czech Republic,1979–90,4,1926,SFDT,[397]
,1979–90,2,1238,CFT,[397]
,1981–90,22,218,SFDT,[397]
,1981–90,3,176,CFT,[397]
Djibouti,< 1994,3,499,IHAT,[398]
Egypt,< 1990,21,19,IHAT,[399]
,< 1997,49,39,IHAT,[400]
,< 1997,49,39,IFAT,[400]
France,< 1997,69,364,IFAT,[401]
Greece,< 1992,40,1890,CFT,[402]
India,< 1991,43,102,DAT,[403]
,< 1992,9,32,LAT,[404]
Iran,1984–88,15,142,LAT,[405]
,< 1996,0,2000,LAT,[406]
,< 1996,0,2000,IHAT,[406]
Iraq,1989–90,48,204,CFT,[407]
Israel,1985–90,15,172,IFAT,[408]
Italy,< 1993,92,255,DAT,[409]
Malaysia,< 1990,0,132,IHAT,[410]
