0,1,2,3,4,5,6,7
3500,,,,,,,
,,,,,,,Conflict of Interests
3000,,,,,,,
2500,,,,,,,"The
authors declare
that
there
is no conflict of
interests"
2000,,,,,,,regarding the publication of this paper.
"Absorbance (mAU)
1500",,,,,,,
1000,,,,,,,
,,,,,,,Acknowledgment
500,,,,,,,
0,,,,,,,
,,,,,,,This study was financially supported by the National Natural
−500,,,,,,,
,,,,,,,Science Foundation of China (Grant no. 81303194).
,0,5,10,15,20,25,
,,,,Elapsed time (min),,,
,,,,,,,References
"Figure 4: Preparative chiral separation of (R,S)-goitrin. Chiralpak",,,,,,,
