0,1,2,3,4,5,6,7,8,9
Table 1.  The characteristics of respondents,,,,,,,,,
,,,R<1 km,,R=1–5 km,,R=5–10 km,,Total
No,Variables,,,,,,,,
,,Total,%,Total,%,Total,%,Total,%
1,Sex,,,,,,,,
,- Man,49,32.7,39,26.0,46,30.7,134,89.3
,- Women,1,0.7,11,7.3,4,2.7,16,10.7
2,Age,,,,,,,,
,- <40 years,17,11.3,18,12.0,19,12.7,54,36.0
,- >40 years,33,22.0,32,21.3,31,20.7,96,64.0
3,Education,,,,,,,,
,- Not school,3,2.0,5,3.3,3,2.0,11,7.3
,- Elementery school,28,18.7,22,14.7,32,21.3,82,54.7
,- Junior high school,13,8.7,13,8.7,6,4.0,32,21.3
,- Senior high school,6,4.0,8,5.3,9,6.0,23,15.3
,- University,0,0.0,2,1.3,0,0.0,2,1.3
4 Work,,,,,,,,,
,- State employee,0,0.0,4,2.7,9,6.0,13,8.7
,- Private employee,5,3.3,5,3.3,1,0.7,11,7.3
,- Entreprenuer,8,5.3,12,8.0,8,5.3,28,18.7
,- Farmer,22,14.7,21,14.0,28,18.7,71,47.3
,- Fisherman,14,9.3,0,0.0,1,0.7,15,10.0
,- Housewife,1,0.7,7,4.7,2,1.3,10,6.7
5,Name of the villages,,,,,,,,
,- Karyamukti,10,6.7,0,0.0,0,0.0,10,6.7
,- Karyasari,0,0.0,14,9.3,0,0.0,14,9.3
,- Maroko,0,0.0,0,0.0,11,7.3,11,7.3
,- Mekarsari,0,0.0,0,0.0,24,16.0,24,16.0
,- Mekarwangi,0,0.0,24,16.0,0,0.0,24,16.0
,- Najaten,7,4.7,0,0.0,0,0.0,7,4.7
,- Sagara,21,14.0,0,0.0,7,4.7,28,18.7
,- Sancang,12,8.0,12,8.0,0,0.0,24,16.0
,- Simpang,0,0.0,0,0.0,8,5.3,8,5.3
