0,1,2,3,4,5,6,7,8,9
,Table 4. Summary statistics for daily counts of hospitalizations by cause in Oakville for 1996–2012.,,,,,,,,
,,Daily All-Cause a,,,Daily Circulatory b,,,Daily Respiratory c,
Year,,,,,,,,,
,Mean,SD d,Max e,Mean,SD,Max,Mean,SD,Max
1996,19.2,6.2,36,3.4,2.0,10,1.6,1.4,7
1997,19.1,5.9,37,3.3,1.9,10,1.6,1.4,9
1998,19.5,6.5,41,3.3,1.8,10,1.6,1.4,6
1999,20.5,6.1,36,3.3,1.9,9,2.0,1.6,9
2000,20.2,6.1,40,3.1,2.0,13,1.9,1.5,9
2001,21.7,6.7,38,3.2,1.9,11,2.1,1.5,9
2002,20.8,6.3,40,3.1,1.9,9,1.9,1.5,8
2003,21.1,6.2,38,3.0,1.8,10,1.9,1.6,10
2004,20.8,6.1,39,3.0,1.9,10,1.8,1.4,9
2005,22.0,6.5,43,3.1,1.8,8,2.1,1.6,8
2006,21.6,6.4,38,3.0,1.9,9,1.9,1.4,7
2007,20.4,6.0,41,2.6,1.7,10,2.0,1.4,7
2008,19.6,6.1,47,2.3,1.5,7,1.9,1.4,7
2009,21.1,6.0,38,2.6,1.6,8,2.1,1.5,8
2010,20.7,6.1,37,2.7,1.8,8,2.0,1.5,8
2011,21.4,6.1,38,2.6,1.6,8,2.1,1.6,8
2012,20.7,6.1,38,2.7,1.6,8,2.1,1.5,6
"a non-accidental (ICD-10, A00-R99); b ICD-10, I00-I99; c ICD-10, J00-J99. d standard deviation; e annual maximum of",,,,,,,,,
