0,1,2,3,4,5
,,,,Changes of Adult Population Health Status in China,
Table 4. Adjusted RR and 95%CI,,for 2008 vs. 2003 in chronic disease in the last 6 months in different subpopulations*.,,,
Subpopulation,Men,Women,Urban,Rural,Total
Total,"1.12 (1.09, 1.14)","1.14 (1.12, 1.16)","1.05 (1.02, 1.08)","1.20 (1.17, 1.22)","1.13 (1.11, 1.15)"
Sex,,,,,
Male,-,-,"1.08 (1.04, 1.12)","1.15 (1.12, 1.19)","1.12 (1.09, 1.14)"
Female,-,-,"1.03 (1.00, 1.06)","1.23 (1.20, 1.27)","1.14 (1.12, 1.16)"
Residence area,,,,,
Urban,"1.08 (1.04, 1.12)","1.03 (1.00, 1.06)",-,-,"1.05 (1.02, 1.08)"
Rural,"1.15 (1.12, 1.19)","1.23 (1.20, 1.27)",-,-,"1.20 (1.17, 1.22)"
Age,,,,,
18–34,"0.97 (0.88, 1.08)","1.03 (0.93, 1.13)","0.88 (0.75, 1.04)","1.03 (0.95, 1.12)","1.00 (0.93, 1.08)"
35–44,"1.04 (0.96, 1.11)","1.01 (0.95, 1.07)","0.86 (0.78, 0.95)","1.08 (1.02, 1.14)","1.02 (0.97, 1.07)"
45–54,"1.19 (1.13, 1.25)","1.17 (1.12, 1.22)","1.06 (1.00, 1.13)","1.24 (1.19, 1.29)","1.18 (1.14, 1.22)"
55–64,"1.16 (1.11, 1.21)","1.15 (1.10, 1.19)","1.09 (1.03, 1.14)","1.20 (1.16, 1.26)","1.15 (1.12, 1.19)"
$65,"1.11 (1.07, 1.14)","1.18 (1.14, 1.21)","1.07 (1.03, 1.10)","1.25 (1.20, 1.29)","1.14 (1.12, 1.17)"
Minority,,,,,
Han,"1.14 (1.12, 1.17)","1.17 (1.14, 1.19)","1.08 (1.06, 1.11)","1.22 (1.19, 1.25)","1.16 (1.14, 1.18)"
Minority,"0.91 (0.85, 0.98)","0.94 (0.89, 1.00)","0.58 (0.52, 0.65)","1.07 (1.01, 1.13)","0.93 (0.88, 0.97)"
Marital status,,,,,
Unmarried,"1.24 (1.08, 1.42)","1.17 (0.94, 1.45)","1.05 (0.90, 1.24)","1.16 (1.03, 1.31)","1.12 (1.01, 1.23)"
Married,"1.12 (1.09, 1.14)","1.12 (1.09, 1.14)","1.04 (1.01, 1.07)","1.18 (1.15, 1.21)","1.12 (1.10, 1.14)"
Divorce,"0.97 (0.81, 1.18)","0.91 (0.76, 1.09)","0.84 (0.71, 1.00)","1.11 (0.90, 1.38)","0.95 (0.83, 1.09)"
Widow,"1.11 (1.04, 1.19)","1.21 (1.17, 1.26)","1.12 (1.06, 1.17)","1.26 (1.20, 1.32)","1.19 (1.15, 1.23)"
Education,,,,,
Illiterate,"1.15 (1.09, 1.21)","1.22 (1.18, 1.25)","1.09 (1.03, 1.16)","1.23 (1.20, 1.27)","1.20 (1.17, 1.23)"
Elementary school,"1.14 (1.10, 1.19)","1.15 (1.11, 1.19)","1.05 (1.00, 1.10)","1.20 (1.16, 1.25)","1.15 (1.12, 1.18)"
Junior high school,"1.11 (1.06, 1.15)","1.08 (1.03, 1.13)","1.05 (1.00, 1.10)","1.15 (1.10, 1.21)","1.10 (1.06, 1.13)"
Senior high school,"1.07 (1.00, 1.15)","0.99 (0.92, 1.07)","1.02 (0.96, 1.09)","1.10 (0.99, 1.21)","1.04 (0.98, 1.09)"
College or university,"1.07 (1.01, 1.14)","0.98 (0.91, 1.05)","1.05 (0.99, 1.10)","0.93 (0.79, 1.10)","1.04 (0.99, 1.09)"
Region of China,,,,,
East of China,"1.20 (1.16, 1.24)","1.20 (1.17, 1.24)","1.18 (1.13, 1.22)","1.23 (1.18, 1.27)","1.20 (1.17, 1.23)"
Middle of China,"1.11 (1.07, 1.16)","1.16 (1.12, 1.21)","1.07 (1.03, 1.12)","1.19 (1.15, 1.24)","1.14 (1.10, 1.17)"
West of China,"1.04 (1.00, 1.08)","1.06 (1.03, 1.10)","0.81 (0.77, 0.85)","1.18 (1.14, 1.22)","1.05 (1.02, 1.08)"
