0,1,2,3
"interesting to determine whether TIM-1 intracellular signaling [112,113] might contribute to filovirus",,,
GP-mediated cellular uptake.,,,
,,Table 2. Overview of host cell factors involved in filovirus entry.,
,,Analysis in cell,
Host factor,Expression,,Reference
,,lines,
,,•  786-O,
,,•  A498,
,•  Epithelia of conjunctiva and,•  ACHN,
,cornea,•  CAKI-1,
,"Injured kidney tubuli epithelia 
•",•  TK-10,
TIM-1,,,"[105,109,110]"
,•  Activated Th2 cells,•  UO-31,
,•  Human airway epithelia,•  RXF393,
,•  Mast cells,•  Huh7,
,,•  Vero E6,
,,•  293T-H3,
,,•  Vero E6,
,,•  HT1080,
,,•  293,
,•  broad expression in cells of the,•  HeLa,
,"mature immune, nervous,",•  Cos7,
Axl,,,[114–120]
,reproductive and vascular,•  A549,
,systems,•  SNB19,
,,•  HuVECs,
,,•  SN12C,
,,•  HFF,
,,•  Hela,
Integrin αV β1,•  Ubiquitous,•  HepG2,[121–124]
,,•  Hep3B,
,,•  Vero E6,
Cathepsin B and,,,
,•  Ubiquitous,•  MEF,"[24,56,57,125–128]"
L,,,
,,•  293T,
,,•  HUVEC,
,,•  Vero E6,
NPC1,•  Ubiquitous,,"[20,129,130]"
,,•  Cloned HAP-1,
,,•  others,
