0,1,2,3,4,5,6
PERSPECTIVES,,,,,,
,"Table 3. Designated SARS Hospitals, Taiwana",,,,,
Hospital,Hospital type,Location,Start 2003,Completion 2003,Days,No. isolation rooms
DSH-1,Referral,Northern Taiwan,5/8,5/19,11,102 Patient rooms
,,,,,,9 ICU beds
,,,,,,1 Operation room
,,,,,,1 Dialysis room
DSH-2,General care,Northern Taiwan,5/7,5/20,13,92
DSH-3,General care,Northern Taiwan,5/28,6/30,32,77 Patient rooms (119 beds)
DSH-4,Referral,Central Taiwan,5/21,6/6,15,40 Patient rooms
,,,,,,6 ICU beds
DSH-5,General care,Central Taiwan,5/24,6/7,13,42
DSH-6,General care,Southern Taiwan,5/24,6/3,9,53
DSH-7,General care,Southern Taiwan,5/23,6/1,8,83
DSH-8,Referral,Southern Taiwan,5/22,6/4,12,72 Patient rooms
,,,,,,6 ICU beds
,,,,,,1 Operation room
,,,,,,1 Dialysis room
DSH-9,General care,Southern Taiwan,5/23,6/6,13,77
DSH-10,General care,Eastern Taiwan,5/27,6/1,15,28
DSH-11,General care,Eastern Taiwan,5/27,6/1,4,32
,"aSARS, severe acute respiratory syndrome; DSH, dedicated SARS hospital; ICU, intensive care unit.",,,,,
