0,1,2,3,4,5,6
,of age. Letters (a–d) indicate signiﬁcant differences among vaccine and challenge groups for each week,,,,,
(p < 0.05).,,,,,,
,,Treatment,,Mean ± SEM,,
Week,,,,,,
,Vaccine,Challenge,Choanal Cleft,Harderian Gland,Conjunctiva,Cecal Tonsil
,−,−,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a
,+,−,36.5 ± 0.9 b,40.0 ± 0.0 a,40.0 ± 0.0 a,24.9 ± 1.9 b
20,,,,,,
,+,+,27.9 ± 0.8 c,33.2 ± 0.6 b,31.9 ± 0.7 b,30.2 ± 1.2 c
,−,+,17.5 ± 0.3 d,26.1 ± 1.3 c,22.7 ± 0.6 c,21.6 ± 1.1 b
,−,−,40.0 ± 0.0 ab,34.4 ± 1.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a
,+,−,41.1 ± 0.5 a,39.0 ± 0.7 b,40.0 ± 0.0 a,30.7 ± 3.3 b
24,,,,,,
,+,+,39.6 ± 0.4 b,33.8 ± 0.5 a,31.0 ± 0.7 b,30.5 ± 1.7 b
,−,+,34.3 ± 0.5 c,21.0 ± 1.5 c,24.1 ± 0.8 c,26.1 ± 2.0 b
,−,−,40.0 ± 0.0 a,39.2 ± 0.6 a,40.0 ± 0.0 a,40.0 ± 0.0 a
,+,−,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a,39.6 ± 0.4 a
28,,,,,,
,+,+,30.4 ± 1.2 b,30.9 ± 1.7 b,31.5 ± 1.0 b,33.7 ± 1.6 b
,−,+,22.3 ± 0.3 c,20.4 ± 1.3 c,22.8 ± 0.5 c,24.3 ± 1.8 c
,−,−,40.0 ± 0.0 a,38.9 ± 0.8 a,40.0 ± 0.0 a,40.0 ± 0.0 a
,+,−,40.0 ± 0.0 a,38.6 ± 0.7 a,40.0 ± 0.0 a,40.0 ± 0.0 a
32,,,,,,
,+,+,32.3 ± 0.5 b,34.1 ± 0.4 b,34.5 ± 1.6 b,34.5 ± 2.0 a
,−,+,20.6 ± 0.5 c,21.8 ± 1.3 c,24.2 ± 0.7 c,23.4 ± 1.3 b
,−,−,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a
,+,−,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a,40.0 ± 0.0 a
36,,,,,,
,+,+,30.0 ± 0.8 b,30.3 ± 0.9 b,28.3 ± 1.4 b,32.5 ± 1.0 b
,−,+,22.2 ± 0.4 c,21.2 ± 1.4 c,25.0 ± 0.5 c,23.1 ± 1.2 c
,,,Notes: SEM = Standard error of the mean.,,,
