0,1,2,3,4,5,6
TABLE 4. Different Allergens Detected in the 4 Asthma Groups Through Skin Prick Tests,,,,,,
,Number of,Allergic,Non-Allergic,Mixed,Unspeciﬁed,
Prick Test,Cases (%),Asthma (%),Asthma (%),Asthma (%),Asthma (%),P Value
Animal epithelia,2 (6.67),0,0,1 (33.33),1 (14.29),0.170
Horses,1 (3.33),1 (5.26),0,0,0,1.0
Cats,1 (3.33),1 (5.26),0,0,0,1.0
Dogs,3 (10),2 (10.53),0,0,1 (14.29),1.0
Guinea pig,1 (3.33),1 (5.26),0,0,0,1.0
Rats,1 (3.33),1 (5.26),0,0,0,1.0
Mice,1 (3.33),1 (5.26),0,0,0,1.0
Grasses,5 (16.67),4 (21.05),0,0,1 (14.29),0.999
Birch pollen,2 (6.67),1 (5.26),0,0,1 (14.29),1.0
Pollen,3 (10),2 (10.53),0,0,1 (14.29),1.0
House dust mites,5 (16.67),2 (10.53),0,1 (33.33),2 (28.57),0.360
Mold,3 (10),2 (10.53),0,1 (33.33),0,0.466
Adhesive plaster,1 (3.33),0,1 (100),0,0,0.033
Early ﬂowering plants and trees,1 (3.33),1 (5.26),0,0,0,1.0
Total,30 (100),19 (100),1 (100),3 (100),7 (100),
