0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Lebrikizumab,,,,,
,Roche-Genentech,IL-13,Asthma,HUMANIZED,Phase II Clinical trials
(MILR1444A),,,,,
,,NCA-90,,,
,,,Diagnosis of inflammatory,,
Lemalesomab,?,(granulocyte,,MOUSE,?
,,,lesions,,
,,antigen),,,
Lerdelimumab,,,,,
,Cambridge Antibody Technology,TGF β,Immunosuppresor. Glaucoma,HUMAN,Phase III Clinical trials
(CAT-152),,,,,
Lexatumumab,,TRAIL-R2,,,
,HGS; Cambridge Antibody Technology,,Tumors,HUMAN,Clinical trials
(ETR2-ST01),,(AP02),,,
,,Hepatitis B,,,
Libivirumab,?,,Hepatitis B infection,HUMAN,Preclinical
,,surface antigen,,,
Lintuzumab,Seattle Genetics,CD33,acute myeloid leukemia,HUMANIZED,Clinical trials
Lorvotuzumab,,,,,
,,,"Small cell lung cancer,",HUMANIZED -,Orphan drug; clinical
mertansine,"ImmunoGen, Inc",CD56,,,
,,,ovarian cancer,mertansine,trials
IMGN901,,,,,
,,,Cancer like multiple,,
Lucatumumab,Novartis Pharmaceuticals Corp,CD40,"myeloma, non-Hodgkin’s or",HUMAN,Clinical trials
,,,Hodgkin’s lymphoma,,
Lumiliximab,,,,,
,,,Chronic lymphocytic,CHIMERIC,
"(IDEC-152,",Biogen IDEC Pharmaceutical,CD23,,,Phase I/II Clinical trials
,,,"leukaemia, Allergic asthma",(primate/human),
P5E8),,,,,
,,TRAIL-receptor,,,
Mapatumumab,"Cambridge Antibody Technology and Human Genome Sciences, Inc.",,Several tumors,HUMAN,Clinical trials
,,(death receptor 4,,,
Maslimomab,?,T cell receptor,Immunosuppresor,MOUSE,?
Matuzumab,Merck Serono;,,,,
,,EGFR,Several tumors,HUMANIZED,Dropped
(EMD 72000),"Takeda Pharmaceutical,",,,,
Mepolizumab,GlaxoSmithKline,IL-5,Hypereosinophilic syndrome,HUMANIZED,Clinical trials
