0,1,2,3,4,5
NIH-PA Author Manuscript,,,NIH-PA Author Manuscript,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
,1998,66,259,ELISA,[613]
Italy,< 1997,33,490,ELISA,[614]
,< 1997,33,490,DAT,[614]
Japan,1990–91,19,231,LAT,[615]
Korea,< 1999,13,198,ELISA,[131]
Singapore,< 1992,31,706,LAT,[607]
United Kingdom (Oxfordshire),< 1996,62,45,IHAT,[616]
USA,,,,,
Illinois,1992–93,68,391,MAT,[452]
Iowa,< 1992,42,74,MAT,[459]
Turkey,< 1995,70,53,IHAT,[617]
Not classified,,,,,
Argentina,1988–94,61,145,IFAT,[552]
,< 1997,35,55,IFAT,[618]
Austria,< 1996,48,456,IFAT,[114]
Czech Republic,1995–97,59,390,IFAT,[619]
Japan,1989–91,11,726,LAT,[620]
Panama,1990–92,32–61**,141*,DAT,[155]
Poland,1992–96,71,357,DAT,[621]
Slovenia,< 1997,70,54,IFAT,[622]
,< 1997,59,54,ELISA,[622]
,< 1997,57,54,DAT,[622]
Turkey,< 1998,56,36,SFDT,[623]
,< 1998,38,24,SFDT,[624]
United Kingdom (Scotland),< 1993,19*,158,–,[625]
USA,< 1992,74,124,ELISA,[626]
