0,1,2,3,4,5
,,Table 2. Cont.,,,
Diagnostic,Pathogens,Company,FDA Approved,Sample Type,Time
Multiplex ligation-dependent probe,"18 viruses, 4 bacterial",,,,
,,PathoFinder,Yes,Induced or expectorated sputum;,<2 h
ampliﬁcation - RespiFinder 22 [40],pathogens,,,,
,,,,"endotracheal aspirates,",
,,,,bronchoscopic specimens,
,13 viral and 3 bacterial,Nanosphere/Luminex,,,
VERIGENE Respiratory Pathogens,,,Yes,Induced or expectorated sputum;,<2 h
,(Bordetella sp) targets,Corporation,,,
Flex Test [41],,,,"endotracheal aspirates,",
,,,,bronchoscopic specimens,
Serological tests,,,,,
,Mycoplasma pneumoniae,,,,
Enzyme immunoassay,,"Vircell [42]/Zeus [43,44]",Yes,5 mL serum,<2 h
,IgG and IgM,,,,
,,MRL Diagnostics [45]/,,,
Microimmunoﬂuorescent stain,Chlaymydia pneumoniae,,Yes,5 mL serum,<2 h
,,Labsystems [46],,,
Urine antigen tests,,,,,
,Legionella pneumophilia (for,,,,
Enzyme immunoassay - BinaxNOW,,Alere/Abbott,Yes,10 mL of urine,<1 h
,serogroup 1),,,,
Legionella Urinary Antigen Card [47],,,,,
,Legionella pneumophilia (for,,,,
Lateral Flow Assay - SAS Legionella,,SA Scientiﬁc,Yes,10 mL of urine,<1 h
,serogroup 1),,,,
[48],,,,,
,Legionella pneumophilia (for,,,,
Lateral Flow Assay - Bartels,,Trinity Biotech,Yes,10 mL of urine,<1 h
,serogroup 1),,,,
Legionella urinary antigen [49],,,,,
,Legionella pneumophilia (for,,,,
Lateral Flow Assay - Meridian Tru,,Meridian BioSciences,Yes,10 mL of urine,<1 h
,serogroup 1),,,,
Legionella Assay [50],,,,,
Enzyme immunoassay – BinaxNow,S. pneumoniae,Alere/Abbott,Yes,10 mL of urine,<1 h
Streptococcus pneumoniae Antigen,,,,,
Card [51],,,,,
