0,1,2,3,4,5,6,7
A,,,,,B,,
,,,,"5
1.2",,,"5
1.2"
,,,,"1
1",,,"1
1"
,,"JUNV
JUNV",,"4
4",,,"4
4"
,,,,,,"JUNV
JUNV",
,"3-MA (mM)
3-MA (mM)
A","0
0
0","5
5
5","0.8
0.8",,,"0.8
0.8"
,,,,,"BAF (nM)
M)","0
100
0
0
100
100",
,"JUNV N
JUNV N",,,"*
*",*,,
,,,,"JUNV N expression
JUNV N expression
Log10  PFU/ml
Log10  PFU/ml
0.6
0.6
3
3","JUNV N
N",,"JUNV N expression
JUNV N expression
Log10  PFU/ml
Log10  PFU/ml
0.6
0.6
3
3"
,"β-actin
β-actin",,,"0.4
0.4","β-actin
in",,"0.4
0.4"
,,,,,,,*
,,,,"2
2",,,"2
2"
,,,,0.2,,,0.2
,,,,,,,*
