0,1,2,3,4,5,6
"Health and Quality of Life Outcomes 2009, 7:76",,,,,,http://www.hqlo.com/content/7/1/76
"Table 3: Frequency, severity, importance, minimal important difference and responsiveness of WURSS-44 Items (Continued)",,,,,,
24,72.6,3.45 ± 1.67,3.19 ± 1.32,0.37,0.98,0.27
25,70.4,3.35 ± 1.76,3.39 ± 1.27,0.30,1.56,0.17
26,77.0,3.30 ± 1.89,2.77 ± 1.28,0.32,0.79,0.25
27,73.5,3.32 ± 1.77,3.16 ± 1.26,0.29,1.10,0.20
28,93.5,3.99 ± 1.62,3.75 ± 1.04,0.55,1.96,0.28
29,70.9,3.56 ± 1.88,3.49 ± 1.20,0.37,0.97,0.26
30,60.0,3.46 ± 1.72,3.32 ± 1.25,0.28,0.75,0.23
31,60.4,3.43 ± 1.78,3.21 ± 1.29,0.25,0.89,0.19
32,98.7,4.30 ± 1.86,4.31 ± 0.90,0.68,1.38,0.41
33,83.9,3.49 ± 1.79,2.84 ± 1.41,0.39,1.08,0.27
34,90.0,3.45 ± 1.71,4.47 ± 0.87,0.51,0.75,0.42
35,83.5,3.35 ± 1.77,4.00 ± 1.15,0.39,1.33,0.24
36,91.3,4.23 ± 1.82,4.59 ± 0.82,0.55,1.45,0.32
37,95.7,3.90 ± 1.81,4.35 ± 0.94,0.59,1.21,0.38
38,87.0,3.72 ± 1.84,3.93 ± 1.11,0.49,1.25,0.31
39,90.0,3.55 ± 1.74,4.26 ± 0.98,0.55,0.98,0.39
40,81.7,3.87 ± 1.82,3.93 ± 1.27,0.46,0.99,0.33
41,85.2,3.54 ± 1.80,3.75 ± 1.14,0.46,0.93,0.34
42,87.8,3.29 ± 1.75,4.08 ± 1.02,0.44,1.18,0.28
43,88.7,3.49 ± 1.83,4.28 ± 1.01,0.53,1.12,0.35
