0,1,2,3,4,5,6
,Table 4. Summary of alterations in expression of inﬂuenza-speciﬁc gene signatures in infected hNECs.,,,,,
Gene_Name,logCPM,FDR 8 h,LogFC 8 h,"FDR 24 h
LogFC 24 h",FDR 48 h,LogFC 48 h
,,,,−6,−8,
ZBP1,5.467096,,N.S.,"6.419275
2.71 × 10",2.70 × 10,6.97086
,,,,−14,−23,
IFI6,7.740724,,N.S.,"4.780717
2.77 × 10",1.80 × 10,6.30199
,,,,−8,−10,
CD38,5.090161,,N.S.,"5.232278
1.91 × 10",2.10 × 10,5.699259
,,,,−13,−17,
MX1,10.7197,,N.S.,"4.87848
2.36 × 10",3.48 × 10,5.339009
,,,,−9,−12,
HERC5,6.743117,,N.S.,"5.093646
1.05 × 10",6.89 × 10,5.28321
,,,,−4,−6,
IFIH1,7.876294,,N.S.,"3.566556
2.71 × 10",7.51 × 10,3.972719
,,,,−11,−6,
HERC6,8.376077,,N.S.,"3.339444
1.66 × 10",7.15 × 10,3.843258
,,,,−11,−15,
RTP4,4.998082,,N.S.,"2.846709
4.97 × 10",7.28 × 10,3.25471
,,,,−2,−2,
PARP12,5.511677,,N.S.,"2.203849
3.12 × 10",1.99 × 10,2.11728
,,,,−6,−12,
LY6E,8.624757,,N.S.,"1.451684
2.10 × 10",8.74 × 10,1.989543
,,,,−3,−8,
LGALS3BP,11.0223,,N.S.,"0.855231
1.30 × 10",1.57 × 10,1.336304
