0,1,2,3,4,5
Table 1. Examples of some pharmacological inhibitors of ZIKV-infection related to lipid metabolism,,,,,
and,function.,(SREBP,indicates,"sterol
regulatory
element-binding","proteins, AMPK means"
,"adenosine-monophosphate activated kinase, ACC refers to acetyl-Coenzyme A carboxylase).",,,,
,,Drug Class or Proposed Target,,Drug,Reference
,,,,Nordihydroguaiaretic acid (NDGA),[46]
,,,,Tetra-O-methylnordihydro-guaiaretic acid(M4N),[46]
,,SREBP pathway inhibitors,,,
,,,,PF-429242,[46]
,,,,Fatostatin,[46]
,,,,PF-06409577,[51]
,,AMPK activators,,Metformin,[52]
,,,,AICAR,[52]
,,ACC inhibitors,,PF-05175157,[54]
,,,,PF-05206574,[54]
,,,,PF-06256254,[54]
,Neutral sphingomyelinase inhibitor,,,GSW4869,[56]
,,Intracellular cholesterol transport,,Benzamil,[22]
,,inhibitors,,Imipramine,[57]
,,,,25-Hydroxycholesterol (25-HC),"[58,59]"
,,Cholesterol derivatives,,,
,,,,7-ketocholesterol (7-KC),[43]
,,Lipopeptide antibiotic,,Daptomycin,[60]
,,,,Extract from Aphloia theiformis,[61]
,,Lipid envelope disruptors,,CLR01,[62]
,,,,Amphipathic α-helical peptide,[63]
