0,1,2,3,4,5
"According to the table, Nantou, Lianhua and Yuehai demonstrated the most cases in Shenzhen in 2010.",,,,,
,Table 2. The number of hepatitis B cases in each sub-district.,,,,
Sub-District,Number of,,Number of,Sub-District,Number of
,,Sub-District Name,,,
Name,Cases,,Cases,Name,Cases
Shekou (N),7,Dalang,7,Huangbei,21
Shekou (S),39,Haishan,1,Liantang,12
Zhaoshang,17,Shatoujiao,17,Dongxiao,6
Nanshan,9,Meisha,3,Qingshuihe,8
Shahe,21,Yantian,13,Donghu,37
Nantou,1443,Shatou,14,Dapeng,5
Taoyuan,4,Nanyuan,22,Nanwan,22
Xili,39,Huaqiang North,21,Kuiyong,5
Yuehai,74,Xiangmihu,15,Buji,73
Longhua,66,Lianhua,88,Bantian,18
Xixiang,57,Yuanling,10,Henggang,19
Fuyong,9,HuaFu,11,Pingshan,57
Shiyan,74,Meilin,40,Pinghu,48
Shajin,30,Fubao,7,Longgang,7
Guangming (N),3,Futian,45,Kengzi,5
Guangming (S),11,Nanhu,29,Pingdi,37
Gongming,50,Guiyuan,17,Longcheng,12
Songgang,38,Dongmen,13,Nan’ao,8
Minzhi,10,Sungang,8,Xin’an,15
Guanlan,39,Cuizhu,15,,
