0,1,2,3,4,5,6,7
,,,,,,Inﬂuenza and RSV hospitalizations in children,
Table 2.,"Excess acute lower respiratory tract infections average weekly hospitalizations per 100 000 in three age-groups of children, according to",,,,,,
different study periods during ﬁve seasons from 2006 to 2011,,,,,,,
,,0–5 months,,6–23 months,,24–59 months,
Season,Period,Summer,Periseasonal,Summer,Periseasonal,Summer,Periseasonal
2006/2007,Inﬂuenza,–,–,–,–,–,–
,RSV,130(cid:1)2,124(cid:1)4,82(cid:1)0,50(cid:1)0,32(cid:1)2,14(cid:1)1
,RSV+inﬂuenza,328(cid:1)4,322(cid:1)7,105(cid:1)7,73(cid:1)7,49(cid:1)3,31(cid:1)2
2007/2008,Inﬂuenza,–,–,–,–,–,–
,RSV,131(cid:1)7,120(cid:1)1,86(cid:1)0,33(cid:1)7,38(cid:1)6,9(cid:1)0
,RSV+inﬂuenza,8(cid:1)2,(cid:3)3(cid:1)4,60(cid:1)9,8(cid:1)7,21(cid:1)8,(cid:3)7(cid:1)8
2008/2009,Inﬂuenza,–,–,–,–,–,–
,RSV,172(cid:1)2,139(cid:1)5,65(cid:1)8,48(cid:1)4,35(cid:1)9,23(cid:1)3
,RSV+inﬂuenza,422(cid:1)0,389(cid:1)3,149(cid:1)7,132(cid:1)3,53(cid:1)6,41(cid:1)0
2009/2010,Inﬂuenza,30(cid:1)9,14(cid:1)1,36(cid:1)8,20(cid:1)7,25(cid:1)4,18(cid:1)4
,RSV,272(cid:1)9,256(cid:1)1,132(cid:1)3,116(cid:1)2,52(cid:1)5,45(cid:1)5
,RSV+inﬂuenza,–,–,–,–,–,–
2010/2011,Inﬂuenza,–,–,–,–,–,–
,RSV,191(cid:1)8,149(cid:1)9,122(cid:1)4,92(cid:1)9,51(cid:1)8,38(cid:1)2
,RSV+inﬂuenza,431(cid:1)8,390(cid:1)0,121(cid:1)5,92(cid:1)0,35(cid:1)6,22(cid:1)0
