0,1,2,3,4,5,6,7,8
,TABLE 4 Experimental design of Box-Behnken design for coded variables and predicted,,,,,,,
results,,,,,,,,
,,,,,,,,Toxoﬂavin production
,,Coded level,,Real,"level
(g/liter)",,(mg/liter),
Trial,x1,x2,x3,X1,X2,X3,Actual,Predicted
1,–1,0,–1,20,18,0.25,"1,019","1,033.5"
2,–1,–1,0,20,15,0.5,"1,073","1,010"
3,–1,1,0,20,21,0.5,"1,244","1,268"
4,0,1,–1,25,21,0.25,"1,320","1,281.5"
5,0,–1,–1,25,15,0.25,950,998.5
6,0,–1,1,25,15,0.75,916,954.5
7,1,1,0,30,21,0.5,"1,002","1,065"
8,0,0,0,25,18,0.5,"1,412","1,452"
9,1,0,1,30,18,0.75,776,761.5
10,0,0,0,25,18,0.5,"1,572","1,452"
11,–1,0,1,20,18,0.75,837,861.5
12,1,0,–1,30,18,0.25,765,740.5
13,0,0,0,25,18,0.5,"1,372","1,452"
14,0,1,1,25,21,0.75,"1,223","1,174.5"
15,1,–1,0,30,15,0.5,844,820
