0,1,2,3,4,5
Table 4. Most relevant keywords.,,,,,
Author keywords (DE),Freq. (% of 155),Rank,,Keywords-Plus (ID),Freq. (% of 155)
Plesiomonas shigelloides,82(52.9),,1,Diarrhea,43(27.7)
Lipopolysaccharide,13(8.4),2,,Aeromonas species,41(26.5)
NMR,13(8.4),3,,Infections,31(20.0)
PCR,8(5.2),4,,Escherichia,29(18.7)
Structure,7(4.5),5,,Septicemia,24(15.5)
Aeromonas species,6(3.9),4,,Lipopolysaccharide,21(13.6)
Antigens,6(3.9),5,,Disease,20(12.9)
MALDI-TOF,6(3.9),5,,Antigens,19(12.3)
Oligosaccharide,6(3.9),6,,Water,15(9.7)
Disease,5(3.2),7,,Environments,14(9.0)
Fish,5(3.2),8,,In-vitro,13(8.4)
Pathogenicity,5(3.2),8,,Polysaccharide,13(8.4)
Children,4(2.6),9,,Vibrio species,12(7.7)
Diarrhea,4(2.6),10,,Bacteria,11(7.1)
Media,4(2.6),10,,Biological repeating unit,11(7.1)
Meningoencephalitis,4(2.6),10,,Humans,11(7.1)
Resistance,4(2.6),10,,Oligosaccharide,11(7.1)
Enterotoxin,3(1.9),10,,Shigella,11(7.1)
Gastroenteritis,3(1.9),11,,Children,10(6.5)
Sepsis,3(1.9),11,,Iron,10(6.5)
Serotyping,3(1.9),11,,Meningitis,10(6.5)
Shigella,3(1.9),11,,Strains,10(6.5)
Virulence,3(1.9),11,,Virulence,10(6.5)
Water,3(1.9),,,,
