0,1,2,3,4
,Herpesviridae (Fig 2A and 2B). Bacteriopaghes also had high abundance of reads (Fig 2B). The,,,
,viral composition in samples was complex and dominated by the most common respiratory,,,
Table 2. Asthma and pneumonia viral species.,,,,
,ASTHMA,,PNEUMONIA,
,,,# reads,
Bacteriophage EJ-1,,2,,207
TTMV,,8,,121
Streptococcus phage,,6,,62
Influenza A (H1N1) virus,,28,,45
TTV,,52,,45
RSV B,,269,,27
RV A,,0,,12
Staphylococcus phage,,6,,10
PIV 3,,0,,7
RV C,,6509,,4
EV D68,,13,,4
RSV A,,0,,2
CMV,,50,,2
MPV A,,1,,2
Propionibacterium phage,,10,,2
HBV,,0,,1
Lactococcus phage,,0,,1
PIV 1,,0,,1
BoV 1,,483,,1
RV B,,0,,1
PV B19,,72,,0
MPV B,,34,,0
AdV B,,3,,0
Coxsackievirus,,1,,0
BoV 2,,1,,0
# Number of reads for each specie identified through Blastn and Blastx,,,,
https://doi.org/10.1371/journal.pone.0192878.t002,,,,
PLOS ONE | https://doi.org/10.1371/journal.pone.0192878,"February 15, 2018",,,6 / 14
