0,1,2,3,4,5,6
,,,,,Conformations and inhibition of Zika NS2B-NS3pro,
Table 2.,Inhibitory parameters of six natural products on Zika NS2B-NS3pro.,,,,,
,,Inhibition at 500 μM,,IC50 (μM),,Ki (μM)
Myricetin,Yes,,1.3 ± 0.1,,0.8 ± 0.1,
Quercetin,Yes,,2.4 ± 0.2,,1.1 ± 0.1,
Luteolin,Yes,,2.7 ± 0.3,,1.4 ± 0.1,
Isorhamnetin,Yes,,15.5 ± 0.7,,6.2 ± 0.4,
Apigenin,Yes,,56.3 ± 0.9,,34.0 ± 2.4,
Curcumin,Yes,,3.5 ± 0.2,,2.6 ± 0.2,
Catechin,No,,NA,,NA,
Daidzein,No,,NA,,NA,
Resveratrol,No,,NA,,NA,
https://doi.org/10.1371/journal.pone.0180632.t002,,,,,,
