0,1,2,3,4,5,6,7,8,9,10
,Table 1. Pandemic vaccine uptake among ILI cases included in the pandemic vaccine effectiveness analysis.,,,,,,,,,
,Epidemicstudyperiod,,,,,,Post-epidemicstudyperiod,,,
,,,Vaccinated for,,,,,Vaccinated for,,
Age,Total,Total,,,,Total,Total,,,
group,described,vaccinated,.3 weeks,Unknown,#3 weeks,described,vaccinated,.3 weeks,Unknown,#3 weeks
6 m–4 y,875,43,13,1,29,51,5,4,1,0
5–14,2740,44,6,4,34,89,9,7,0,2
15–24,1250,13,1,2,10,55,2,2,0,0
25–34,763,7,1,0,6,80,3,3,0,0
35–49,937,19,2,0,17,135,11,11,0,0
50–64,378,8,1,0,7,68,6,5,0,1
65–69,46,0,0,0,0,11,0,0,0,0
70–74,28,2,0,0,2,10,0,0,0,0
$75,55,0,0,0,0,15,0,0,0,0
Total,7072,136,24,7,105,514,36,32,1,3
