0,1,2,3
,,,Aedes aegypti Long Intergenic Non-coding RNAs
,Table 2. Ae. aegypti miRNA recognition site distribution on lincRNA_1317.,,
miRNA,No. recognition sites,Mean MFE (Kcal/Mol),Recognition site start position on lincRNA_1317
miR-278-5p,5,-22.40,"307, 749, 1112, 1260, 1491"
miR-252-3p,4,-21.15,"162, 629, 1560, 3946"
miR-11-5p,3,-21.67,"2248, 2286, 3328"
miR-1890,3,-21.17,"1489, 2712, 3602"
miR-263a-3p,3,-21.47,"2208, 2545, 3336"
miR-33,3,-24.90,"1545, 1810, 2669"
miR-34-5p,3,-25.03,"1020, 1232, 1379"
miR-9b,3,-24.03,"2034, 2891, 3603"
let-7,2,-22.20,"2747, 2817"
miR-1,2,-22.80,"1165, 2528"
miR-1175-3p,2,-20.65,"1489, 3274"
miR-12-5p,2,-25.60,"632, 1575"
miR-1889-3p,2,-20.80,"1268, 3988"
miR-1891,2,-21.10,"162, 2349"
miR-282-5p,2,-25.70,"1232, 1297"
miR-2944b-3p,2,-22.05,"1255, 3797"
miR-2945-5p,2,-23.00,"770, 1209"
miR-31,2,-25.70,"819, 871"
miR-375,2,-22.25,"66, 3293"
miR-92b-5p,2,-23.05,"1042, 3788"
miR-9a,2,-20.65,"170, 3500"
doi:10.1371/journal.pntd.0005069.t002,,,
