0,1,2,3,4,5,6,7,8,9,10
Table 3. Most productive countries in terms of P. shigelloides research.,,,,,,,,,,
,,,Productivity based on no. of articles,,,,,Productivity based on no. of citations per,,
,,,,,,,country,,,
Rank,Country,Articles,SCP,MCP,Frequency (%),A/MP,Rank,Country,TC,ACC
1,USA,29,23,6,18.7,0.100,1,USA,451,15.6
2,Sweden,14,1,13,9.0,1.563,2,Sweden,244,17.4
3,Germany,10,9,1,6.5,0.121,3,Australia,93,23.3
4,Japan,9,8,1,5.8,0.236,4,Japan,91,10.1
4,Poland,9,5,4,5.8,0.071,5,Brazil,74,10.6
5,Brazil,7,5,2,4.5,0.038,6,Germany,70,7.0
5,China,7,6,1,4.5,0.005,7,England,68,17.0
6,Czech Republic,6,5,1,3.9,0.589,8,Poland,62,6.9
6,Spain,6,5,1,3.9,0.073,9,China,54,7.7
7,Bangladesh,5,4,1,3.2,0.036,10,Czech Republic,50,8.3
8,Australia,4,4,0,2.6,0.201,10,Spain,50,8.3
8,England,4,3,1,2.6,0.070,11,France,49,16.3
8,Italy,4,0,4,2.6,0.030,12,Italy,46,11.5
8,Nigeria,4,4,0,2.6,0.001,13,Bangladesh,43,8.6
9,France,3,2,1,1.9,0.558,14,Hong Kong,27,27.0
9,India,3,3,0,1.9,0.116,15,Finland,23,23.0
9,Slovakia,3,1,2,1.9,0.048,16,Canada,20,10.0
9,Venezuela,3,3,0,1.9,0.003,17,Netherlands,16,16.0
10�,Cameroon,2,2,0,1.3,0.121,18,Nigeria,15,3.8
10�,Canada,2,0,2,1.3,0.063,19,India,13,4.3
