0,1,2,3,4,5,6,7
,,Table 3: The prediction performance of SVM and RF with different parameters.,,,,,
,,,,,,,𝐹
Different parameters,Sen,Spe,PPV,MCC,(Sen + Spe)/2,ACC,
RF,,,,,,,
"𝐼 = 5, 𝐾 = 0, 𝑆 = 1",0.58,0.81,0.34,0.15,0.70,0.79,0.43
"𝐼 = 10, 𝐾 = 0, 𝑆 = 1",0.56,0.83,0.34,0.14,0.69,0.80,0.42
"𝐼 = 15, 𝐾 = 0, 𝑆 = 1",0.53,0.83,0.34,0.14,0.68,0.80,0.40
LibSVM,,,,,,,
Blocked,0.58,0.80,0.32,0.14,0.69,0.79,0.42
Weight,0.57,0.81,0.33,0.14,0.69,0.79,0.41
Blocked and weight,0.58,0.81,0.33,0.14,0.69,0.79,0.42
