0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Ibritumomab,,,,,
,,,,,FDA 2002
tiuxetan,Biogen IDEC Pharmaceuticals Corp.,CD20,Non-Hodgkin lymphoma,MOUSE Ig- 90Y,
,,,,,EMEA 2004
(Zevalin®),,,,,
Igovomab,,,,MOUSE conjugated to,"FDA 1996, EC"
,CIS Bio international,MUC16 CA-125,Ovarian cancer,,
(Indimacis-125®),,,,111In,withdrawal 1999
,,,,,FDA Orphan product
Imciromab-Pentetate,,,,MOUSE conjugated to,
,Centocor,Heart myosin,Detection of heart disease,,1989; Withdrawn in
(MyoscintTM ),,,,111In,
,,,,,1993
,,,"Psoriasis, Crohn’s disease,",,
Infliximab,Centocor,,"ankylosing spondylitis,",CHIMERIC,FDA 1998 /EMEA
,,TNF(cid:2),,,
(Remicade®),(J&J),,"psoriatic arthritis, rheumatoid",(mouse/human),1999
,,,arthritis and ulcerative colitis.,,
,,,,,Phase II/III Clinical
Inolimomab,OPI (Orphan Pharma International),"IL2RA, CD25",Graft-versus-host disease,MOUSE,
,,,,,trials
Inotuzumab,,,Diffuse large B cell,,
,,,,HUMANIZED -,
ozogamicin,Wyeth - Pfizer,CD22,"lymphoma, Non-Hodgkin",,Phase II Clinical trials
,,,,Calicheamicin,
(CMC-544),,,lymphoma,,
Ipilimumab,,,Activator of the immune,,
(MDX-101),Bristol-Myers Squibb.,CD152 (CTLA-4),system: late stage melanoma,HUMAN,FDA 2011
(YervoyTM),,,and other type of tumors,,
Iratumumab,,,CD30-positive lymphoma,,
,"Medarex, Inc.- Bristol-Myers Squibb",CD30,,HUMAN,Phase II Clinical trials
(MDX-060),,,including Hodgkin’s disease,,
Keliximab,,,Immunosuppressor. Severe,,
,,,,CHIMERIC,Phase III Clinical trials
(IDEC CE9.1/SB-,"Biogen IDEC Pharmaceuticals, SKB",CD4,"chronicAsthma, Rheumatoid",,
,,,,(primate/human),suspended
210396),,,arthritis,,
Labetuzumab,,,,,
"(hMN14,","Immunomedics, Inc",CEA,Colorectal tumor,HUMANIZED,Phase I/II Clinical trials
CEACIDE™),,,,,
