0,1,2,3,4,5,6,7
,Table 1 Characteristics of the participants,,,,,,
Code,Age (y),Marital,Birth place,Children’s age,Occupation,Educational,Family income
,,status,(Province),"range (m, y)",,attainment,(HKD)
IM 1,36,Married,Guangdong,5 y,Housewife,Upper secondary,"~4,000"
IM 2,33,Separated,Guangdong,4 y,None,No schooling,"~3,000"
IM 3,34,Married,Hunan,2 y,Housewife,Lower secondary,"17,000"
IM 4,43,Married,Jiangxi,14-15 y,None,Primary,"~6,000"
IM 5,38,Married,Guangdong,7-9 y,Self-employed,Upper secondary,"17,000-20,000"
IM 6,33,Married,Sichuan,7 y,Part-time job,Lower secondary,"10,000-15,000"
IM 7,34,Married,Hubei,10 m-9 y,Housewife,Upper secondary,"30,000-40,000"
IM 8,44,Widow,Jilin,7 y,None,Lower secondary,"4,000-5,000"
IM 9,34,Married,Guangdong,5-10 y,Housewife,Upper secondary,"~10,000"
IM 10,41,Married,Guangdong,6-8 y,None,Primary,"13,000"
IM 11,34,Married,Guangdong,6 y,Part-time job,Post-secondary,"~10,000"
IM 12,50,Married,Jilin,13-23 y,Housewife,university,">30,000"
IM 13,32,Married,Guangdong,8 m-9 y,Housewife,Lower secondary,"~20,000"
IM 14,32,Married,Guangdong,2-8 y,Housewife,Primary,"~12,000"
IM 15,33,Married,Guangdong,4-8 y,Housewife,Lower secondary,"5,000-6,000"
IM 16,39,Married,Guangdong,2-6 y,Housewife,Primary,"8,000"
IM 17,38,Married,Guangdong,1.5-13 y,Housewife,Upper secondary,"~8,000"
IM 18,32,Married,Guangdong,8 m-6 y,Housewife,Lower secondary,"9,200-9,800"
IM 19,38,Married,Hunan,1.5-16 y,Housewife,Primary,"~7,000"
IM 20,29,Married,Guangdong,1.5-5 y,Housewife,Primary,"~13,000"
IM 21,27,Married,Guangdong,1 m-5 y,Housewife,Primary,"~8,200"
IM 22,31,Married,Guangdong,4 y,Housewife,Lower secondary,"~12,000"
IM 23,36,Married,Jilin,10 y,Housewife,Upper secondary,"20,000"
