0,1,2,3,4,5,6,7
"Table 2. Frequency of study broilers that tested positive to antibodies against infectious bursal disease virus (IBDV), infectious bronchitis virus (IBV), Newcastle",,,,,,,
,"disease virus (NDV), or M. gallisepticum (MG) on 13 study broiler farms.",,,,,,
Island,Farm,Broilers tested,Serology,IBDV,IBV,NDV,MG
Santa Cruz,A,10,Positive1,1,6,0,0
,,,S/P ratio2,"0.03 (0.00, 0.41)","0.08 (0.05, 0.45)","0.06, (0.06, 0.07)","0.00 (0.00, 0.00)"
,B,10,Positive,3,0,0,0
,,,S/P ratio,"0.09 (0.01, 0.71)","0.01 (0.00, 0.07)","0.03 (0.00, 0.09)","0.01 (0.00, 0.07)"
,C,10,Positive,2,0,0,0
,,,S/P ratio,"0.07 (0.04, 0.39)","0.007 (0.00, 0.11)","0.004 (0.01, 0.11)","0.009 (0.00, 0.27)"
,D,10,Positive,8,7,1,0
,,,S/P ratio,"0.27 (0.05, 0.89)","0.25 (0.05, 2.17)","0.03 (0.00, 0.26)","0.01 (0.00, 0.26)"
,E,10,Positive,10,9,0,0
,,,S/P ratio,"0.38 (0.20, 0.83)","0.57 (0.14, 4.07)","0.07 (0.03, 0.13)","0.05 (0.02, 0.22)"
,,,Positive,2,0,0,0
,F,10,S/P ratio,"0.10 (0.01, 0.40)","0.00 (0.00, 0.00)","0.01 (0.00, 0.20)","0.00 (0.00, 0.05)"
,Total,60,Positive,26 (43.3%),22 (36.6%),1 (1.6%),0
San Cristobal,G,10,Positive,2,0,0,0
,,,S/P ratio,"0.13 (0.06, 0.24)","0.00 (0.00, 0.03)","0.02 (0.00, 0.07)","0.02 (0.00, 0.05)"
,H,10,Positive,10,0,0,0
,,,S/P ratio,"1.46 (0.83, 2.63)","0.00 (0.00, 0.00)","0.02 (0.00, 0.07)",0.02 (0.00 0.05)
,I,10,Positive,7,5,0,0
,,,S/P ratio,"0.33 (0.04, 0.54)","0.19 (0.02, 0.47)","0.04 (0.00, 0.09)","0.02 (0.00, 0.08)"
,J,10,Positive,5,0,0,0
,,,S/P ratio,"0.23 (0.06, 0.65)","0.00 (0.00, 0.02)","0.00 (0.00, 0.14)","0.02 (0.00, 0.10)"
,K,10,Positive,9,0,0,0
,,,S/P ratio,"0.52 (0.19, 1.20)","0.01 (0.00, 0.09)","0.02 (0.00, 0.13)","0.01 (0.00, 0.08)"
,L,10,Positive,5,0,0,0
,,,S/P ratio,"0.14 (0.01, 0.37)","0.00 (0.00, 0.06)","0.00 (0.00, 0.13)","0.00 (0.00, 0.04)"
,M,10,Positive,10,0,0,0
,,,S/P ratio,"0.39 (0.22, 0.65)","0.05 (0.03, 0.59)","0.01 (0.00, 0.45)","0.02 (0.00, 0.07)"
,Total,70,Positive,48 (68.5%),5 (7.1%),0,0
,ALL,130,Positive,74 (56.9%),27 (20.7%),1 (0.7%),0
