0,1,2,3,4,5,6,7,8,9
Table 1. Association between detected respiratory viruses with age and gender (%).,,,,,,,,,
,Positive,,,,,,,,
Viruses,,HRSV,HMPV,FLUA,FLUB,HPIV1,HPIV2,HPIV3,HRV
,Viruses,,,,,,,,
Age/Gender,,,,,,,,,
,61/121,28/121,7/121,1/121,,2/121,1/121,7/121,28/121
<  24 meses,,,,,0,,,,
,(50.5%),(23.1%),(5.8%),(0.8%),,(1.6%),(0.8%),(5.8%),(23.1%)
,87/151,51/151,2/151,2/151,4/151,6/151,,7/151,35/151
> 24 meses,,,,,,,0,,
,(57.6%),(33.8%),(1.3%),(1.3%),(2.6%),(4%),,(4.6%),(23.2%)
,81/155,38/155,7/155,2/155,2/155,4/155,1/155,8/155,39/155
Male,,,,,,,,,
,(52.3%),(24.5%),(4.5%),(1.3%),(1.3%),(2.6%),(0.6%),(5.2%),(25.2%)
,67/117,41/117,2/117,1/117,2/117,4/117,,6/117,24/117
Female,,,,,,,0,,
,(57.3%),(35%),(1.7%),(0.8%),(1.7%),(3.4%),,(5.1%),(20.5%)
,148/272,79/272,9/272,3/272,4/272,8/272,1/272,14/272,63/272
Total,,,,,,,,,
,(54.4%),(29%),(3.3%),(1.1%),(1.4%),(2.9%),(0.3%),(5.1%),(23.1%)
,HRSV: Human Respiratory Syncytial Virus; HRV: Human Rhinovirus; HMPV: Human Metapneumovirus; HPIV3: Human Parainfluenzavirus Type 3; HPIV 1:,,,,,,,,
