0,1,2,3,4,5,6,7,8
,Table 3 Changes in outcome variables from start to finish of course.,,,,,,,
,,,,,,,Pre-Post Difference1,
,Start of Course,,End of Course,,,,95% Confidence Interval,
Variable,Mean,SD,Mean,SD,Mean,Lower,Upper,P
Pandemic self-efficacy,87.7,12.6,92.9,12.9,5.1,3.7,6.6,<0.001
Confidence in support and training,32.6,4.9,33.8,4.7,1.1,0.7,1.6,<0.001
Interpersonal problems,,,,,,,,
Controlling2,0.4,0.5,0.4,0.5,0.0,-0.1,0.0,0.55
Self-centered2,0.7,0.9,0.5,0.8,-0.1,-0.2,0.0,0.01
Cold-distant2,0.6,0.8,0.6,0.6,-0.1,-0.2,0.0,0.10
Socially inhibited2,1.0,0.9,0.9,0.8,-0.2,-0.1,0.0,0.001
Nonassertive2,1.4,0.9,1.3,0.8,-0.2,-0.3,-0.1,0.001
Overly accommodating2,1.6,0.9,1.4,0.8,-0.2,-0.2,-0.1,<0.001
Self-sacrificing2,1.4,0.8,1.2,0.8,-0.2,-0.2,-0.1,<0.001
Intrusive-needy2,0.8,0.7,0.7,0.8,-0.1,-0.2,0.0,0.003
Total problems3,31.4,16.0,27.6,15.6,-3.7,-5.1,-2.3,<0.001
Ways of Coping,,,,,,,,
Problem-solving,1.5,0.7,1.5,0.7,0.0,-0.1,0.0,0.95
Seeking support,1.5,0.7,1.4,0.6,0.0,-0.1,0.0,0.40
Escape-avoidance,0.6,0.5,0.6,0.5,-0.1,-0.1,0.0,0.06
,"1 Significance of pre-post differences by paired t-tests, based on intention to treat.",,,,,,,
