0,1,2,3,4,5,6
,Table 5. Neutralization profile of patient plasma in different HIV-1 neutralization assays.,,,,,
,,Infectious virus,,,Pseudo virus,
242315-HJ,,24/1/14,1/2/7,"1/24/14
TZMbl_IV",TZMbl_PV,GHOST_PV
A,VI 191,"96,0",E,"E
8,8","19,5","8,0"
,92RW009,E,"80,0","32,4
16,2","33,8","16,7"
B,SF162,"99,8","97,4","73,7
87,2","93,8","81,5"
C,VI 829,"85,9","0,0","24,1
46,6","79,6","82,0"
,VI 882,"99,4",E,"E
59,7","81,2","83,4"
,VI 1358,"94,8","30,8","71,8
30,1","49,2","69,7"
,92Br025,"97,7","80,0","43,9
94,2","75,4","59,9"
D,VI 824,"78,1",E,"0,0
17,1","18,4","46,5"
CRF01,VI 1888,"89,5","86,8","E
26,6","16,9","38,6"
CRF02,VI 1090,"94,8","88,5","0,0
41,7","48,1","43,0"
,CI 20,"93,1","71,8","0,0
54,7","66,7","58,6"
,CA 18,"97,0","96,0","66,1
77,6","91,2","82,4"
,,Infectious virus,,,Pseudo virus,
314994-HGN,,24/1/14,1/2/7,"1/24/14
TZMbl_IV",TZMbl_PV,GHOST_PV
A,VI 191,"80,5",E,"E
E","25,8","46,0"
,92RW009,E,"66,1","32,4
16,5","28,6","63,9"
B,SF162,"99,8","70,5","96,9
88,5","100,3","95,2"
C,VI 829,"91,1",E,"E
E","33,2","59,5"
,VI 882,"63,7",E,"E
E",E,"42,9"
,VI 1358,"93,7",E,"68,4
E",E,"18,6"
,92Br025,"97,7","55,3","49,3
84,5","83,8","86,5"
D,VI 824,"66,1",E,"0,0
E",E,"36,5"
CRF01,VI 1888,"24,1","49,9","60,2
13,9",E,"52,0"
CRF02,VI 1090,"91,1","0,0","46,7
84,9","94,7","92,4"
,CI 20,"88,3",E,"22,4
26,7","44,4","74,3"
,CA 18,"97,2","47,5","62,8
60,4","82,3","83,3"
,,Infectious virus,,,Pseudo virus,
529552-HK,,24/1/14,1/2/7,"1/24/14
TZMbl_IV",TZMbl_PV,GHOST_PV
A,VI 191,"97,7","0,0","E
E","79,3","94,0"
,92RW009,"41,1",E,"E
63,2","11,6","57,5"
B,SF162,"99,9","91,5","90,9
93,6","100,0","97,5"
C,VI 829,"99,0","55,3","41,1
E","98,0","97,1"
,VI 882,"32,4","54,3","0,0
E","94,7","96,9"
,VI 1358,"96,0","80,0","E
85,9","94,3","95,8"
,92Br025,"99,5","55,3","93,2
93,3","98,2","86,9"
D,VI 824,"69,1","45,0","E
E","52,2","95,3"
CRF01,VI 1888,"66,1","70,5","30,8
E","67,0","90,4"
CRF02,VI 1090,"99,8","55,3","0,0
80,1","50,5","85,2"
,CI 20,"97,7","55,3","22,4
E","97,2","96,8"
,CA 18,"59,3","93,8","E
33,0","80,7","57,7"
